Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
bert-base-uncased,_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(75.81), 'acc': np.float64(75.26), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.66), 'acc': np.float64(76.4), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.74), 'acc': np.float64(91.75), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.55), 'acc': np.float64(88.24), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.96), 'acc': 80.45, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.51), 'acc': 41.76, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.95), 'acc': 85.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.11), 'acc': 73.57, 'f1': 82.26, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean-3,0,"{'devacc': np.float64(75.45), 'acc': np.float64(73.81), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(73.69), 'acc': np.float64(74.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.26), 'acc': np.float64(91.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.39), 'acc': np.float64(88.13), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.73), 'acc': 80.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.78), 'acc': 42.13, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.26), 'acc': 78.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.52), 'acc': 68.7, 'f1': 80.78, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(75.49), 'acc': np.float64(73.91), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.01), 'acc': np.float64(74.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.42), 'acc': np.float64(91.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.55), 'acc': np.float64(88.33), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.5), 'acc': 80.67, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.14), 'acc': 42.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.37), 'acc': 85.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.28), 'acc': 72.52, 'f1': 82.18, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(76.18), 'acc': np.float64(74.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.99), 'acc': np.float64(78.36), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.24), 'acc': np.float64(92.87), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.89), 'acc': np.float64(88.24), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.41), 'acc': 77.65, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.14), 'acc': 41.4, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.35), 'acc': 85.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.93), 'acc': 66.9, 'f1': 76.55, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(75.98), 'acc': np.float64(74.76), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.24), 'acc': np.float64(78.57), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.32), 'acc': np.float64(92.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.42), 'acc': np.float64(88.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.52), 'acc': 77.48, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.78), 'acc': 41.4, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.74), 'acc': 87.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.27), 'acc': 68.12, 'f1': 77.29, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(76.23), 'acc': np.float64(75.69), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.49), 'acc': np.float64(78.17), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.4), 'acc': np.float64(92.9), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.64), 'acc': np.float64(87.55), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.52), 'acc': 77.32, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.42), 'acc': 40.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.03), 'acc': 88.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.73), 'acc': 68.17, 'f1': 78.5, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(76.03), 'acc': np.float64(75.62), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.23), 'acc': np.float64(76.13), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.4), 'acc': np.float64(92.71), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.33), 'acc': 38.01, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.82), 'acc': 86.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.17), 'acc': 66.84, 'f1': 77.19, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_cls-4,0,"{'devacc': np.float64(70.36), 'acc': np.float64(68.65), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.97), 'acc': np.float64(63.95), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.39), 'acc': np.float64(90.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(83.63), 'acc': np.float64(84.31), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.26), 'acc': 75.89, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(38.51), 'acc': 38.69, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(55.83), 'acc': 57.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.4), 'acc': 66.78, 'f1': 78.94, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean-4,0,"{'devacc': np.float64(76.32), 'acc': np.float64(75.55), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.72), 'acc': np.float64(76.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.36), 'acc': np.float64(92.69), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.31), 'acc': np.float64(87.81), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.34), 'acc': 81.44, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.42), 'acc': 42.4, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.14), 'acc': 86.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.64), 'acc': 73.91, 'f1': 82.28, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(76.29), 'acc': np.float64(75.85), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.68), 'acc': np.float64(77.72), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.41), 'acc': np.float64(92.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.61), 'acc': np.float64(88.02), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.22), 'acc': 81.16, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.6), 'acc': 41.81, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.15), 'acc': 89.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.87), 'acc': 73.51, 'f1': 81.92, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean-4,0,"{'devacc': np.float64(76.04), 'acc': np.float64(74.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.04), 'acc': np.float64(74.73), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.03), 'acc': np.float64(92.36), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.37), 'acc': np.float64(88.02), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.85), 'acc': 80.94, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.96), 'acc': 42.44, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.11), 'acc': 87.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.88), 'acc': 72.75, 'f1': 82.3, 'ndev': 4076, 'ntest': 1725}"
bert-base-uncased,_concat_cls_with_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(76.18), 'acc': np.float64(75.13), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.18), 'acc': np.float64(75.1), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.09), 'acc': np.float64(92.14), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.55), 'acc': np.float64(88.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.0), 'acc': 81.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.87), 'acc': 41.72, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.52), 'acc': 86.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.93), 'acc': 73.74, 'f1': 82.49, 'ndev': 4076, 'ntest': 1725}"
