Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
microsoft/deberta-v3-large,_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(76.67), 'acc': np.float64(75.7), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.39), 'acc': np.float64(78.46), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.36), 'acc': np.float64(92.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.41), 'acc': np.float64(89.09), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.91), 'acc': 82.43, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.23), 'acc': 43.12, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.91), 'acc': 87.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.44), 'acc': 74.09, 'f1': 82.53, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_cls_with_mean-3,0,"{'devacc': np.float64(76.71), 'acc': np.float64(75.12), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.73), 'acc': np.float64(77.01), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.37), 'acc': np.float64(91.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.11), 'acc': np.float64(88.56), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.14), 'acc': 82.7, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.69), 'acc': 43.94, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.81), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.94), 'acc': 73.16, 'f1': 81.88, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(76.73), 'acc': np.float64(75.71), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.65), 'acc': np.float64(76.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.36), 'acc': np.float64(91.98), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.18), 'acc': np.float64(89.05), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 83.03, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.23), 'acc': 42.85, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.34), 'acc': 86.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.14), 'acc': 73.51, 'f1': 82.18, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(76.86), 'acc': np.float64(76.13), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.36), 'acc': np.float64(78.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.89), 'acc': np.float64(92.58), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.58), 'acc': np.float64(88.56), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.78), 'acc': 79.02, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.96), 'acc': 42.35, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.73), 'acc': 64.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.25), 'acc': 67.59, 'f1': 75.32, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(76.85), 'acc': np.float64(76.37), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.1), 'acc': np.float64(78.6), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.87), 'acc': np.float64(92.63), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.82), 'acc': 80.67, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.05), 'acc': 43.12, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.54), 'acc': 85.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.52), 'acc': 66.67, 'f1': 74.09, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(76.35), 'acc': np.float64(75.37), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.21), 'acc': np.float64(78.62), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.13), 'acc': np.float64(92.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.96), 'acc': 81.0, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.23), 'acc': 43.76, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.22), 'acc': 66.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.22), 'acc': 61.91, 'f1': 68.97, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(76.59), 'acc': np.float64(75.99), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.16), 'acc': np.float64(79.07), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.22), 'acc': np.float64(92.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.6), 'acc': 40.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.15), 'acc': 86.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.86), 'acc': 67.65, 'f1': 77.59, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_cls-4,0,"{'devacc': np.float64(58.84), 'acc': np.float64(57.18), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(70.45), 'acc': np.float64(70.17), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(74.69), 'acc': np.float64(74.09), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(66.63), 'acc': 65.02, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(30.52), 'acc': 28.46, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(35.77), 'acc': 43.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.64), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_mean-4,0,"{'devacc': np.float64(77.24), 'acc': np.float64(76.4), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.2), 'acc': np.float64(79.02), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.05), 'acc': np.float64(92.69), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.61), 'acc': np.float64(89.04), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.65), 'acc': 82.76, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.05), 'acc': 42.99, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.65), 'acc': 87.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.45), 'acc': 72.87, 'f1': 81.41, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-large,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(77.32), 'acc': np.float64(76.6), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.3), 'acc': np.float64(78.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.14), 'acc': np.float64(92.57), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.82), 'acc': np.float64(89.55), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.42), 'acc': 82.48, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.6), 'acc': 44.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.57), 'acc': 85.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.85), 'acc': 73.1, 'f1': 81.38, 'ndev': 4076, 'ntest': 1725}"
