,Modelo,Pooling,out_emb_size,epochs,qtd_layers,nhid,STS12,STS13,STS14,STS15,STS16,Avg
324,roberta-base,AVG_AVGALL,torch.Size([768]),1,12,0,41.172290671052345,20.22259080105952,26.058335092505974,34.444119717533674,46.552139475754764,33.689895151581254
325,roberta-base,SUM_AVGALL,torch.Size([768]),1,12,0,41.18189541005171,20.22321086766705,26.05797987758641,34.44450865356725,46.55248072720926,33.692015107216335
326,roberta-base,MAX_AVGALL,torch.Size([768]),1,12,0,55.7635885341282,39.63139277821264,55.724070274613425,64.54897227595865,62.61592036422591,55.65678884542776
327,roberta-base,AVG-NS_AVGALL,torch.Size([768]),1,12,0,40.82757886078819,20.16188554729096,26.005541336466393,33.96279796839107,46.580168031210874,33.5075943488295
328,roberta-base,SUM-NS_AVGALL,torch.Size([768]),1,12,0,40.83059956495368,20.161195056733085,26.0054491255044,33.961355563731125,46.58047770396155,33.50781540297677
329,roberta-base,MAX-NS_AVGALL,torch.Size([768]),1,12,0,50.78160622958694,39.67400366002462,53.70541436886077,54.02184378842003,61.17606230164606,51.87178606970768
330,roberta-base,CLS+AVG_AVGALL,torch.Size([1536]),1,12,0,40.83704580656008,20.27893004730875,26.266047279205395,34.61521666060566,46.800961813008804,33.759640321337734
331,roberta-base,CLS+SUM_AVGALL,torch.Size([1536]),1,12,0,41.173846219761145,20.225148634414563,26.05756125224313,34.44454792743611,46.55522589009112,33.69126598478921
332,roberta-base,CLS+MAX_AVGALL,torch.Size([1536]),1,12,0,55.50452638006447,38.75796665415509,54.92408139952929,63.636905376349226,62.41917698743315,55.04853135950625
333,roberta-base,CLS+AVG-NS_AVGALL,torch.Size([1536]),1,12,0,40.57932499867036,20.248317278744917,26.250364954665734,34.17066916032464,46.834157316693634,33.61656674181986
334,roberta-base,CLS+SUM-NS_AVGALL,torch.Size([1536]),1,12,0,40.84478828177118,20.157442584521213,26.001507511879378,33.960119858003615,46.57365060101909,33.507501767438896
335,roberta-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),1,12,0,50.54398866800145,38.8661141375459,52.89507455742696,53.09193597869359,60.984578199747254,51.27633830828303
336,roberta-base,DY3_AVGALL,torch.Size([2304]),1,12,0,45.34243095183831,12.656154111848725,22.480562568360675,29.82966150149545,21.2987041013956,26.32150264698775
337,roberta-base,DY3-NS_AVGALL,torch.Size([2304]),1,12,0,44.325369508582185,17.741378580739127,21.471513147330693,28.778898134727804,23.952969414123547,27.25402575710067
338,roberta-base,DY5_AVGALL,torch.Size([3840]),1,12,0,41.843689247526264,9.301534486983432,22.703684869567212,15.375634369334032,23.58821179336634,22.56255095335546
339,roberta-base,DY5-NS_AVGALL,torch.Size([3840]),1,12,0,43.38868303567654,3.51387684736644,16.20912904644366,32.00763659821078,25.168129383558117,24.057490982251107
340,deberta-base,CLS_LYR-7,torch.Size([768]),1,12,0,40.63405164067362,20.191103634171746,28.706391765226208,33.90133257039968,38.11744238256208,32.31006439860666
341,deberta-base,AVG_LYR-7,torch.Size([768]),1,12,0,55.149154077679874,54.0297086869781,58.469236873805905,70.70925519009978,65.69617679886538,60.81070632548581
342,deberta-base,SUM_LYR-7,torch.Size([768]),1,12,0,55.14542990692871,54.0298752483822,58.46923662335076,70.7093439162388,65.69617426115977,60.81001199121205
343,deberta-base,MAX_LYR-7,torch.Size([768]),1,12,0,51.61001424583931,43.00617380959644,56.316600871696274,63.63255340600343,58.629192001788645,54.63890686698481
344,deberta-base,AVG-NS_LYR-7,torch.Size([768]),1,12,0,55.12668881932798,54.294046125548746,58.55436833834693,70.75637721294987,65.74780216564073,60.895856532362856
345,deberta-base,SUM-NS_LYR-7,torch.Size([768]),1,12,0,55.112936307669145,54.294046125548746,58.55451222849154,70.75642108647438,65.74749175318802,60.89308150027436
346,deberta-base,MAX-NS_LYR-7,torch.Size([768]),1,12,0,51.60521342657224,43.01658836863436,56.32307727444149,63.63827991310982,58.6317400209337,54.64297980073832
347,deberta-base,CLS+AVG_LYR-7,torch.Size([1536]),1,12,0,55.08882643146571,53.256967605836806,58.493489656721934,70.35893621531332,65.66221683380775,60.57208734862911
348,deberta-base,CLS+SUM_LYR-7,torch.Size([1536]),1,12,0,55.14579993829693,53.94868016471425,58.44314882425245,70.70711329616806,65.70851101584397,60.790650647855124
349,deberta-base,CLS+MAX_LYR-7,torch.Size([1536]),1,12,0,51.79299063091284,43.14383461156426,56.406346901342566,63.957063881009915,58.93977134718048,54.84800147440201
350,deberta-base,CLS+AVG-NS_LYR-7,torch.Size([1536]),1,12,0,54.95364775603814,53.436004980152916,58.58832940498382,70.2139174707245,65.579391960318,60.55425831444347
351,deberta-base,CLS+SUM-NS_LYR-7,torch.Size([1536]),1,12,0,55.15036779665905,54.25796097970349,58.52550910916181,70.76802722786836,65.78422565190733,60.89721815306001
352,deberta-base,CLS+MAX-NS_LYR-7,torch.Size([1536]),1,12,0,51.787144914165715,43.14868729647931,56.40805370439853,63.958553691144516,58.94302018463733,54.84909195816508
353,deberta-base,DY3_LYR-7,torch.Size([2304]),1,12,0,48.673594577735265,31.597676959420085,45.628166316084,60.86053922196136,45.21781910327175,46.39555923569449
354,deberta-base,DY3-NS_LYR-7,torch.Size([2304]),1,12,0,53.75684201968568,33.19367865896908,47.029099608191174,59.68466267247322,49.69435870463263,48.67172833279036
355,deberta-base,DY5_LYR-7,torch.Size([3840]),1,12,0,41.39125690217924,32.20616170707456,38.43030319706467,53.172847538312396,34.3796101955382,39.916035908033805
356,deberta-base,DY5-NS_LYR-7,torch.Size([3840]),1,12,0,47.8479431148092,20.52827774438771,37.08533140551105,53.24105642506309,43.316112740187904,40.4037442859918
357,deberta-base,CLS_LYR-8,torch.Size([768]),1,12,0,31.1501605788924,9.964951290270118,18.580307459329966,23.763536135808202,40.36713838635141,24.765218770130417
358,deberta-base,AVG_LYR-8,torch.Size([768]),1,12,0,53.28472247802261,49.43560776015954,55.976556735517654,69.46338634749488,63.95872827951096,58.423800320141126
359,deberta-base,SUM_LYR-8,torch.Size([768]),1,12,0,53.295480392224405,49.43535948898669,55.976643002343785,69.46324021851503,63.95872827951096,58.42589027631618
360,deberta-base,MAX_LYR-8,torch.Size([768]),1,12,0,48.93087271750169,38.57126932089546,53.21941875689734,61.87599444446755,55.45278462761962,51.61006797347634
361,deberta-base,AVG-NS_LYR-8,torch.Size([768]),1,12,0,53.22568872318357,49.77497005154392,56.09499466964532,69.49209160434926,63.9897004332554,58.51548909639549
362,deberta-base,SUM-NS_LYR-8,torch.Size([768]),1,12,0,53.21361901973173,49.77488663002972,56.095007188301,69.49204095975217,63.9897004332554,58.513050846214
363,deberta-base,MAX-NS_LYR-8,torch.Size([768]),1,12,0,48.93722833800441,38.5802977843225,53.22265579207686,61.8809132343623,55.45815732636241,51.6158504950257
364,deberta-base,CLS+AVG_LYR-8,torch.Size([1536]),1,12,0,53.20530932997921,48.63884469324499,55.99654346748798,68.98385063120405,63.831721055134125,58.13125383541008
365,deberta-base,CLS+SUM_LYR-8,torch.Size([1536]),1,12,0,53.32236959481522,49.33778842217533,55.9398702519333,69.4622472907311,63.966217786573964,58.40569866924578
366,deberta-base,CLS+MAX_LYR-8,torch.Size([1536]),1,12,0,49.107863083904256,38.80222057197103,53.31788065720659,62.20460940054229,55.72997805903535,51.832510354531905
367,deberta-base,CLS+AVG-NS_LYR-8,torch.Size([1536]),1,12,0,53.014313948326055,48.87825481449548,56.105250129545624,68.80574775396117,63.72943761303406,58.10660085187247
368,deberta-base,CLS+SUM-NS_LYR-8,torch.Size([1536]),1,12,0,53.252951931537055,49.686638269683336,56.065793135796525,69.49419166193367,63.98539808254409,58.496994616298934
369,deberta-base,CLS+MAX-NS_LYR-8,torch.Size([1536]),1,12,0,49.1242767867084,38.81523577785073,53.32252904182617,62.212669864848365,55.729338781028545,51.84081005045245
370,deberta-base,DY3_LYR-8,torch.Size([2304]),1,12,0,46.505386577582556,27.24570497197379,43.4694736370817,59.618632511879746,43.59156798900358,44.086153137504276
371,deberta-base,DY3-NS_LYR-8,torch.Size([2304]),1,12,0,52.02489952317695,28.95591958521418,45.1213969973821,58.48351540435994,48.28766475406043,46.57467925283872
372,deberta-base,DY5_LYR-8,torch.Size([3840]),1,12,0,39.82441314956433,28.713550545053085,36.92177259148161,51.45104962108906,32.89471837606081,37.96110085664978
373,deberta-base,DY5-NS_LYR-8,torch.Size([3840]),1,12,0,46.7521297360444,17.19616393821671,35.42371618186056,51.58217892255299,42.103699866670254,38.61157772906898
374,deberta-base,CLS_LYR-9,torch.Size([768]),1,12,0,44.632728699416255,32.47888825392608,45.621497088002954,56.63489028719957,55.3252926313782,46.938659391984615
375,deberta-base,AVG_LYR-9,torch.Size([768]),1,12,0,50.53674330101167,41.6338570603747,52.79762754131605,64.8250442857589,60.949007748941156,54.148455987480496
376,deberta-base,SUM_LYR-9,torch.Size([768]),1,12,0,50.527109292341635,41.63394020575764,52.79771240117277,64.82517169178237,60.949007748941156,54.14658826799912
377,deberta-base,MAX_LYR-9,torch.Size([768]),1,12,0,46.58201626372095,35.77159500114366,50.32425442281997,58.87028526396965,52.69795112949873,48.849220416230594
378,deberta-base,AVG-NS_LYR-9,torch.Size([768]),1,12,0,50.55269927144372,41.58014595112451,52.877265428595955,64.89560336944591,61.00500795642611,54.18214439540725
379,deberta-base,SUM-NS_LYR-9,torch.Size([768]),1,12,0,50.55819974723772,41.58022936716966,52.87729183510802,64.89560227778007,61.00500553575422,54.18326575260994
380,deberta-base,MAX-NS_LYR-9,torch.Size([768]),1,12,0,46.59690424152808,35.7805699359467,50.32668892944695,58.87775350967277,52.702692363312906,48.85692179598148
381,deberta-base,CLS+AVG_LYR-9,torch.Size([1536]),1,12,0,50.50532469077217,41.18973032922988,52.836184635913895,64.81647542297632,60.93592666812724,54.05672834940391
382,deberta-base,CLS+SUM_LYR-9,torch.Size([1536]),1,12,0,50.54296559781086,41.58656806176695,52.789375835110995,64.8279011611968,60.92981619554122,54.135325370285365
383,deberta-base,CLS+MAX_LYR-9,torch.Size([1536]),1,12,0,46.650241304024135,35.818458006893465,50.36821465107241,58.995650169158864,52.91595925865191,48.949704677960156
384,deberta-base,CLS+AVG-NS_LYR-9,torch.Size([1536]),1,12,0,50.37812054981667,41.29623793836386,52.88059196873854,64.76537049756364,60.896347216356496,54.043333634167844
385,deberta-base,CLS+SUM-NS_LYR-9,torch.Size([1536]),1,12,0,50.57517928887576,41.573314471117875,52.862722723507574,64.8974020961032,61.00258420322391,54.182240556565674
386,deberta-base,CLS+MAX-NS_LYR-9,torch.Size([1536]),1,12,0,46.65508962085748,35.830348117790365,50.37115628688738,59.00023203614151,52.912012297314945,48.95376767179833
387,deberta-base,DY3_LYR-9,torch.Size([2304]),1,12,0,44.23488855409008,19.544133255019624,40.572592604742944,54.32882326174302,38.94873181188564,39.52583389749626
388,deberta-base,DY3-NS_LYR-9,torch.Size([2304]),1,12,0,50.08824060585305,20.984897574870388,42.2669858079509,52.980584422769795,44.30897370755892,42.12593642380061
389,deberta-base,DY5_LYR-9,torch.Size([3840]),1,12,0,38.39081040925706,23.05948948573627,34.41787070087297,45.83021755744087,27.957706143671523,33.93121885939574
390,deberta-base,DY5-NS_LYR-9,torch.Size([3840]),1,12,0,45.39609263167084,10.757735855657351,32.520757389813895,45.703067468266724,37.92319979989205,34.46017062906017
391,deberta-base,CLS_LYR-10,torch.Size([768]),1,12,0,33.93426851585642,18.477432665879167,25.43103081150727,36.453300275666145,43.013910767132835,31.461988607208365
392,deberta-base,AVG_LYR-10,torch.Size([768]),1,12,0,49.114964304355034,37.954092618969,50.11740624065503,63.79433926612281,59.27537141448851,52.05123476891807
393,deberta-base,SUM_LYR-10,torch.Size([768]),1,12,0,49.10315815711481,37.9540927505176,50.117364784173205,63.79430203468915,59.27537141448851,52.04885782819666
394,deberta-base,MAX_LYR-10,torch.Size([768]),1,12,0,44.24097713227461,32.57548409872308,47.615172273372195,56.36462398459574,49.39735239528997,46.03872197685112
395,deberta-base,AVG-NS_LYR-10,torch.Size([768]),1,12,0,49.03932320881877,38.08007812795939,50.29972711301708,63.854556869779714,59.2804188058812,52.11082082509123
396,deberta-base,SUM-NS_LYR-10,torch.Size([768]),1,12,0,49.05254426295483,38.08007812795939,50.30006282771723,63.85448724970594,59.2804188058812,52.11351825484371
397,deberta-base,MAX-NS_LYR-10,torch.Size([768]),1,12,0,44.24337562343123,32.5845075927614,47.61971834127072,56.368316837710495,49.39955961778012,46.04309560259079
398,deberta-base,CLS+AVG_LYR-10,torch.Size([1536]),1,12,0,49.16911308168051,37.24950354175691,50.44211252397762,63.43792910625976,59.09651174542094,51.87903399981915
399,deberta-base,CLS+SUM_LYR-10,torch.Size([1536]),1,12,0,49.14335160625766,37.85534357362915,50.083858006599215,63.81222720824147,59.27889386717029,52.03473485237955
400,deberta-base,CLS+MAX_LYR-10,torch.Size([1536]),1,12,0,44.54214145399053,32.853284215882226,47.75312416182611,56.770071391390786,50.02846461653056,46.38941716792404
401,deberta-base,CLS+AVG-NS_LYR-10,torch.Size([1536]),1,12,0,48.90049125519996,37.452022544041604,50.59428252719296,63.2258576811361,58.83405479933099,51.80134176138032
402,deberta-base,CLS+SUM-NS_LYR-10,torch.Size([1536]),1,12,0,49.10530490388373,38.07288233944497,50.266732827396034,63.87236461395227,59.29302221985836,52.12206138090708
403,deberta-base,CLS+MAX-NS_LYR-10,torch.Size([1536]),1,12,0,44.548598732625564,32.85534312564506,47.756671999648354,56.77301886358621,50.03463512323778,46.393653568948594
404,deberta-base,DY3_LYR-10,torch.Size([2304]),1,12,0,43.02105960923585,18.816707576623884,39.654663571135295,54.33578842147625,38.9161637619379,38.94887658808183
405,deberta-base,DY3-NS_LYR-10,torch.Size([2304]),1,12,0,49.16296396014275,20.401919111108015,41.466421249837296,53.22208912639663,43.64727981279783,41.5801346520565
406,deberta-base,DY5_LYR-10,torch.Size([3840]),1,12,0,37.53150232967565,21.702169863991273,33.59943952996349,46.1337870728273,27.872679782326347,33.36791571575681
407,deberta-base,DY5-NS_LYR-10,torch.Size([3840]),1,12,0,44.776266471287286,10.09194058463087,31.776201535946207,46.197980544249646,37.81979170242905,34.13243616770861
408,deberta-base,CLS_LYR-11,torch.Size([768]),1,12,0,28.275544368798517,15.091584686566831,16.710788836349273,27.730440553257075,23.920258435388124,22.345723376071966
409,deberta-base,AVG_LYR-11,torch.Size([768]),1,12,0,46.025297506754995,31.135696765528227,45.307425987453186,57.98224584288663,53.397004415165675,46.76953410355774
410,deberta-base,SUM_LYR-11,torch.Size([768]),1,12,0,46.03503610642291,31.135696765528227,45.30718348800726,57.98218028570956,53.396997861122166,46.77141890135802
411,deberta-base,MAX_LYR-11,torch.Size([768]),1,12,0,42.52217326114508,29.192952196450843,43.90190323788649,53.81470566138143,46.611784551128714,43.208703781598516
412,deberta-base,AVG-NS_LYR-11,torch.Size([768]),1,12,0,45.87957452578344,31.272686091578354,45.59592315943089,58.06887586435321,53.42051008171427,46.84751394457203
413,deberta-base,SUM-NS_LYR-11,torch.Size([768]),1,12,0,45.88271984208377,31.272519530174247,45.59590188591899,58.068808246653106,53.421862987643756,46.84836249849477
414,deberta-base,MAX-NS_LYR-11,torch.Size([768]),1,12,0,42.481335178127544,29.11032459073144,43.86146516679981,53.75019384716715,46.4744183385222,43.135547424269625
415,deberta-base,CLS+AVG_LYR-11,torch.Size([1536]),1,12,0,45.27285666082464,29.953657848171606,44.06264836911618,57.55092986331862,51.341995674019756,45.63641768309016
416,deberta-base,CLS+SUM_LYR-11,torch.Size([1536]),1,12,0,46.07112729186535,30.9417912582019,45.22634021495316,57.968349109573516,53.384738629608265,46.71846930084045
417,deberta-base,CLS+MAX_LYR-11,torch.Size([1536]),1,12,0,42.91441136304896,29.097813656843346,43.66565663174746,54.28777156003929,47.118212968579876,43.41677323605179
418,deberta-base,CLS+AVG-NS_LYR-11,torch.Size([1536]),1,12,0,45.099665672347406,30.68368699807828,44.60630913494792,57.56203499663578,51.35008945955516,45.86035725231291
419,deberta-base,CLS+SUM-NS_LYR-11,torch.Size([1536]),1,12,0,45.92697140681265,31.20230506763596,45.50265143606184,58.04444164565838,53.395743517351825,46.81442261470413
420,deberta-base,CLS+MAX-NS_LYR-11,torch.Size([1536]),1,12,0,42.863166017279916,29.035872191239758,43.616539834967114,54.221137620720405,47.03594457852752,43.35453204854694
421,deberta-base,DY3_LYR-11,torch.Size([2304]),1,12,0,40.137527186970225,11.820785113382563,35.04509248775232,46.97443232793802,31.421429329514012,33.079853289111426
422,deberta-base,DY3-NS_LYR-11,torch.Size([2304]),1,12,0,47.03282886183649,13.806817409945696,37.23148502104194,46.0184354274806,37.49589377311728,36.3170920986844
423,deberta-base,DY5_LYR-11,torch.Size([3840]),1,12,0,36.00172614943059,16.896658964900922,30.149754216392328,37.78458404526994,20.635999775778107,28.293744630354375
424,deberta-base,DY5-NS_LYR-11,torch.Size([3840]),1,12,0,43.41433915215638,5.235228026436967,28.170770228066466,37.9075560137054,31.163927631090633,29.17836421029117
425,deberta-base,CLS_LYR-12,torch.Size([768]),1,12,0,39.01845785368743,17.134134597717697,25.505158220931495,33.17347648886839,34.913841058941244,29.949013644029254
426,deberta-base,AVG_LYR-12,torch.Size([768]),1,12,0,37.87697430300969,26.919388724394654,34.52112392405072,38.81479195011717,35.51583354574629,34.72962248946371
427,deberta-base,SUM_LYR-12,torch.Size([768]),1,12,0,37.86007504689602,26.919788987866593,34.52128941156629,38.81494622420146,35.515831796249174,34.7263862933559
428,deberta-base,MAX_LYR-12,torch.Size([768]),1,12,0,37.05036987741508,24.01003541489848,33.48709712008498,39.34123164238211,36.241568110148876,34.02606043298591
429,deberta-base,AVG-NS_LYR-12,torch.Size([768]),1,12,0,37.74718364419683,27.387660427965177,34.69953447417498,38.85050098087793,35.4090319138515,34.818782288213285
430,deberta-base,SUM-NS_LYR-12,torch.Size([768]),1,12,0,37.74089680177971,27.387826989371653,34.69957859511113,38.85081946500263,35.4090319138515,34.81763075302332
431,deberta-base,MAX-NS_LYR-12,torch.Size([768]),1,12,0,36.9185636169005,23.861468061324288,33.49817348493915,39.535552707238665,36.09272002114592,33.9812955783097
432,deberta-base,CLS+AVG_LYR-12,torch.Size([1536]),1,12,0,38.18336400600908,26.217257461150407,34.436583923636974,39.503733963489665,36.01073050711271,34.87033397227977
433,deberta-base,CLS+SUM_LYR-12,torch.Size([1536]),1,12,0,37.95240409843427,26.84919376388842,34.507426976928926,38.823477825138895,35.52659744094356,34.73182002106682
434,deberta-base,CLS+MAX_LYR-12,torch.Size([1536]),1,12,0,37.23321110991969,23.934618211359645,33.39973320000778,39.403367569915424,36.5589977446218,34.105985567164865
435,deberta-base,CLS+AVG-NS_LYR-12,torch.Size([1536]),1,12,0,37.88215845709902,26.973689010682484,34.659042158360954,39.49550112020977,35.89392429603508,34.98086300847747
436,deberta-base,CLS+SUM-NS_LYR-12,torch.Size([1536]),1,12,0,37.83615010255792,27.330312334733037,34.683301253463675,38.86959665814064,35.46554664326408,34.83698139843187
437,deberta-base,CLS+MAX-NS_LYR-12,torch.Size([1536]),1,12,0,37.084311452469606,23.79437576610465,33.38300351073629,39.59507475935785,36.4400961031603,34.05937231836574
438,deberta-base,DY3_LYR-12,torch.Size([2304]),1,12,0,35.04121030615672,6.288267938449521,25.93205564930286,32.53715815965496,13.073318469766681,22.574402104666145
439,deberta-base,DY3-NS_LYR-12,torch.Size([2304]),1,12,0,41.96808710425438,8.809767352898229,28.325310908705546,32.19518812797545,22.490319893390446,26.757734677444812
440,deberta-base,DY5_LYR-12,torch.Size([3840]),1,12,0,33.266772956109634,14.120811710938206,23.98993500429021,23.785254351086042,6.615860702689968,20.355726945022813
441,deberta-base,DY5-NS_LYR-12,torch.Size([3840]),1,12,0,41.24210150877675,4.2344480310564645,20.576635657984056,24.557539446165883,19.14821123494712,21.95178717578606
442,deberta-base,CLS_SUML4L,torch.Size([768]),1,12,0,34.485237043599916,16.598948888418487,21.839080691428112,31.91630676374601,29.271891110851776,26.822292899608858
443,deberta-base,AVG_SUML4L,torch.Size([768]),1,12,0,45.52754264471518,33.61419469722692,45.58085947147957,54.09151451902704,50.51674285390985,45.86617083727171
444,deberta-base,SUM_SUML4L,torch.Size([768]),1,12,0,45.515918709518246,33.61405482286283,45.58045128159327,54.09128716956647,50.5167492033061,45.863692237369385
445,deberta-base,MAX_SUML4L,torch.Size([768]),1,12,0,43.505386561658824,32.37884747951822,44.507803511350154,52.918791410861665,47.66370985984258,44.19490776464629
446,deberta-base,AVG-NS_SUML4L,torch.Size([768]),1,12,0,45.41336631174688,33.8313446417709,45.73122137636956,54.194361079169795,50.53983087374404,45.94202485656024
447,deberta-base,SUM-NS_SUML4L,torch.Size([768]),1,12,0,45.42064921093665,33.83126147836573,45.73147949145216,54.194360327365764,50.54038834409602,45.943627770443264
448,deberta-base,MAX-NS_SUML4L,torch.Size([768]),1,12,0,43.461105477627235,32.321957225348946,44.49915355479826,52.95496701113507,47.652484738151024,44.17793360141211
449,deberta-base,CLS+AVG_SUML4L,torch.Size([1536]),1,12,0,45.65826495724349,33.024635711635064,45.34261792970969,54.521987322575406,50.82155175038374,45.873811534309475
450,deberta-base,CLS+SUM_SUML4L,torch.Size([1536]),1,12,0,45.54503703854623,33.557417512491156,45.5329488300562,54.07551488217797,50.52060249350659,45.846304151355625
451,deberta-base,CLS+MAX_SUML4L,torch.Size([1536]),1,12,0,43.767637270731484,32.248778272444525,44.45873673093817,53.083212314207664,47.99208487383645,44.310089892431655
452,deberta-base,CLS+AVG-NS_SUML4L,torch.Size([1536]),1,12,0,45.33986697880616,33.485543331629955,45.52002915228794,54.44565803626136,50.60197613929841,45.87861472765677
453,deberta-base,CLS+SUM-NS_SUML4L,torch.Size([1536]),1,12,0,45.45050025152679,33.70605479357873,45.69551487054402,54.17933756786516,50.5476244841798,45.9158063935389
454,deberta-base,CLS+MAX-NS_SUML4L,torch.Size([1536]),1,12,0,43.70861724980505,32.18644089280794,44.45807418326923,53.12493221913618,47.95197557591685,44.28600802418705
455,deberta-base,DY3_SUML4L,torch.Size([2304]),1,12,0,38.90327540756843,10.257466643816255,32.642416554381064,42.11006678439663,24.271437846358914,29.636932647304256
456,deberta-base,DY3-NS_SUML4L,torch.Size([2304]),1,12,0,46.15995550533068,12.561877626904025,34.84820087945106,41.31247943049664,32.73994587137544,33.52449186271157
457,deberta-base,DY5_SUML4L,torch.Size([3840]),1,12,0,35.58307548037808,16.811545146211138,28.390934153415763,32.29198425801639,14.215229824994067,25.45855377260309
458,deberta-base,DY5-NS_SUML4L,torch.Size([3840]),1,12,0,43.287021610965446,5.400453824396462,25.827094762020327,32.90567664986049,26.412935473864618,26.76663646422147
459,deberta-base,CLS_AVGL4L,torch.Size([768]),1,12,0,34.485237043599916,16.598948888418487,21.839080691428112,31.91630676374601,29.271891110851776,26.822292899608858
460,deberta-base,AVG_AVGL4L,torch.Size([768]),1,12,0,45.52754264471518,33.61419469722692,45.58085947147957,54.09151451902704,50.51674285390985,45.86617083727171
461,deberta-base,SUM_AVGL4L,torch.Size([768]),1,12,0,45.515918709518246,33.61405482286283,45.58045128159327,54.09128716956647,50.5167492033061,45.863692237369385
462,deberta-base,MAX_AVGL4L,torch.Size([768]),1,12,0,43.505386561658824,32.37884747951822,44.507803511350154,52.918791410861665,47.66370985984258,44.19490776464629
463,deberta-base,AVG-NS_AVGL4L,torch.Size([768]),1,12,0,45.41336631174688,33.8313446417709,45.73122137636956,54.194361079169795,50.53983087374404,45.94202485656024
464,deberta-base,SUM-NS_AVGL4L,torch.Size([768]),1,12,0,45.42064921093665,33.83126147836573,45.73147949145216,54.194360327365764,50.54038834409602,45.943627770443264
465,deberta-base,MAX-NS_AVGL4L,torch.Size([768]),1,12,0,43.461105477627235,32.321957225348946,44.49915355479826,52.95496701113507,47.652484738151024,44.17793360141211
466,deberta-base,CLS+AVG_AVGL4L,torch.Size([1536]),1,12,0,45.65826495724349,33.024635711635064,45.34261792970969,54.521987322575406,50.82155175038374,45.873811534309475
467,deberta-base,CLS+SUM_AVGL4L,torch.Size([1536]),1,12,0,45.54503703854623,33.557417512491156,45.5329488300562,54.07551488217797,50.52060249350659,45.846304151355625
468,deberta-base,CLS+MAX_AVGL4L,torch.Size([1536]),1,12,0,43.767637270731484,32.248778272444525,44.45873673093817,53.083212314207664,47.99208487383645,44.310089892431655
469,deberta-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),1,12,0,45.33986697880616,33.485543331629955,45.52002915228794,54.44565803626136,50.60197613929841,45.87861472765677
470,deberta-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),1,12,0,45.45050025152679,33.70605479357873,45.69551487054402,54.17933756786516,50.5476244841798,45.9158063935389
471,deberta-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),1,12,0,43.70861724980505,32.18644089280794,44.45807418326923,53.12493221913618,47.95197557591685,44.28600802418705
472,deberta-base,DY3_AVGL4L,torch.Size([2304]),1,12,0,38.90327540756843,10.257466643816255,32.642416554381064,42.11006678439663,24.271437846358914,29.636932647304256
473,deberta-base,DY3-NS_AVGL4L,torch.Size([2304]),1,12,0,46.15995550533068,12.561877626904025,34.84820087945106,41.31247943049664,32.73994587137544,33.52449186271157
474,deberta-base,DY5_AVGL4L,torch.Size([3840]),1,12,0,35.58307548037808,16.811545146211138,28.390934153415763,32.29198425801639,14.215229824994067,25.45855377260309
475,deberta-base,DY5-NS_AVGL4L,torch.Size([3840]),1,12,0,43.287021610965446,5.400453824396462,25.827094762020327,32.90567664986049,26.412935473864618,26.76663646422147
476,deberta-base,CLS_SUMALL,torch.Size([768]),1,12,0,33.535841265465756,12.542320332002463,18.78973172861524,30.877635214164563,27.871214452937732,24.723348598637152
477,deberta-base,AVG_SUMALL,torch.Size([768]),1,12,0,53.30322237558547,49.363505112634,56.02738827492574,66.31134885354071,60.9484179156612,57.19077650646942
478,deberta-base,SUM_SUMALL,torch.Size([768]),1,12,0,53.30226633557456,49.36342197372186,56.02760460436904,66.31130744659177,60.94842040097597,57.190604152246635
479,deberta-base,MAX_SUMALL,torch.Size([768]),1,12,0,51.457037834201756,40.937241195853275,54.97286106158244,61.94449456842117,54.34363250871076,52.73105343375388
480,deberta-base,AVG-NS_SUMALL,torch.Size([768]),1,12,0,53.29198578484937,49.62733927827149,56.18290291291104,66.41362771568267,60.94017709684676,57.29120655771227
481,deberta-base,SUM-NS_SUMALL,torch.Size([768]),1,12,0,53.291504123377365,49.62803734404681,56.18293568499924,66.41374854276133,60.94017709684676,57.2912805584063
482,deberta-base,MAX-NS_SUMALL,torch.Size([768]),1,12,0,51.44655061270136,40.93241545781996,54.9703846371237,61.93839548035086,54.31657640324994,52.720864518249165
483,deberta-base,CLS+AVG_SUMALL,torch.Size([1536]),1,12,0,53.34013021929932,48.95029674102927,55.87768247793664,66.5455989162701,60.93077526432117,57.1288967237713
484,deberta-base,CLS+SUM_SUMALL,torch.Size([1536]),1,12,0,53.33531746606134,49.298644256923296,55.966581020942776,66.31001017017071,60.95259685744495,57.17262995430862
485,deberta-base,CLS+MAX_SUMALL,torch.Size([1536]),1,12,0,51.642990071925745,41.0728444321486,55.01461511791671,62.18555351646364,54.6997744378819,52.92315551526732
486,deberta-base,CLS+AVG-NS_SUMALL,torch.Size([1536]),1,12,0,53.073700235837364,49.32639768860621,55.99962096595944,66.3713948086784,60.780504224967366,57.11032358480976
487,deberta-base,CLS+SUM-NS_SUMALL,torch.Size([1536]),1,12,0,53.3011625178945,49.51283640891808,56.140547449911125,66.41772254071748,60.9812479651507,57.270703376518384
