,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
140,answerdotai/ModernBERT-base,_concat_mean_3_tokens-16,0,1,22,76.24,74.07,90.72,81.57,81.33,41.67,85.2,66.49,74.66125000000001,79.37428571428572
141,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-16,0,1,22,76.31,73.67,90.67,83.11,81.0,41.18,87.8,66.38,75.015,79.84857142857143
142,answerdotai/ModernBERT-base,_concat_mean_5_tokens-16,0,1,22,75.65,77.4,90.31,81.79,81.16,40.72,85.2,63.07,74.41250000000002,79.22571428571429
143,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-16,0,1,22,74.56,74.15,89.5,68.77,80.83,38.51,86.4,58.32,71.38000000000001,76.0757142857143
144,answerdotai/ModernBERT-base,_cls-17,0,1,22,69.89,70.15,87.58,70.99,75.4,39.14,54.6,65.39,66.6425,70.57142857142857
145,answerdotai/ModernBERT-base,_mean-17,0,1,22,75.57,71.26,90.61,79.66,82.04,42.85,85.8,66.49,74.28500000000001,78.7757142857143
146,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-17,0,1,22,77.4,75.31,91.28,83.05,82.43,41.31,86.0,64.58,75.17,80.00714285714287
147,answerdotai/ModernBERT-base,_concat_cls_with_mean-17,0,1,22,75.45,76.32,91.6,79.25,81.88,39.37,82.0,65.45,73.915,78.85000000000001
148,answerdotai/ModernBERT-base,_concat_cls_with_mean_exclude_cls_sep-17,0,1,22,74.66,76.16,91.68,82.07,82.92,40.72,82.8,64.87,74.485,79.30857142857144
149,answerdotai/ModernBERT-base,_concat_mean_3_tokens-17,0,1,22,76.6,76.53,91.68,82.28,80.94,41.36,90.6,66.49,75.81,80.73142857142857
150,answerdotai/ModernBERT-base,_concat_mean_3_tokens_exclude_cls_and_sep-17,0,1,22,75.92,75.02,91.62,82.8,81.44,40.72,89.0,66.49,75.37625,80.32714285714285
151,answerdotai/ModernBERT-base,_concat_mean_5_tokens-17,0,1,22,75.45,76.79,90.84,81.68,79.68,39.0,86.2,57.86,73.4375,78.35714285714286
152,answerdotai/ModernBERT-base,_concat_mean_5_tokens_exclude_cls_and_sep-17,0,1,22,75.57,75.6,90.85,68.77,79.13,42.31,86.6,57.22,72.00625,76.24857142857142
153,answerdotai/ModernBERT-base,_cls-18,0,1,22,69.36,65.96,86.72,73.33,77.92,36.2,60.8,66.2,67.06125,71.47
154,answerdotai/ModernBERT-base,_mean-18,0,1,22,75.53,70.54,90.82,79.92,83.31,40.72,90.4,66.49,74.71625,79.57285714285715
155,answerdotai/ModernBERT-base,_mean_exclude_cls_sep-18,0,1,22,76.49,75.2,91.68,82.19,83.36,42.76,86.8,64.93,75.42625000000001,80.09285714285716
156,answerdotai/ModernBERT-base,_concat_cls_with_mean-18,0,1,22,74.48,75.07,91.43,79.93,83.36,40.72,82.6,65.68,74.15875,78.93571428571428
