,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
96,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-11,0,1,24,77.39,78.76,94.12,88.25,77.87,43.03,90.8,68.06,77.285,82.17857142857143
97,bert-large-uncased,_concat_mean_5_tokens-11,0,1,24,77.47,78.44,94.11,87.6,77.92,42.94,91.0,69.57,77.38125,82.30142857142857
98,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-11,0,1,24,77.0,79.1,93.69,68.77,50.08,39.91,89.4,66.78,70.59124999999999,74.9742857142857
99,bert-large-uncased,_cls-12,0,1,24,71.99,72.85,92.86,84.22,78.58,41.13,78.2,66.49,73.28999999999999,77.88428571428571
100,bert-large-uncased,_mean-12,0,1,24,76.82,75.95,93.19,87.22,82.54,43.71,88.4,73.39,77.65249999999999,82.50142857142858
101,bert-large-uncased,_mean_exclude_cls_sep-12,0,1,24,76.85,78.09,93.42,88.14,81.93,43.39,86.8,72.06,77.58500000000001,82.47
102,bert-large-uncased,_concat_cls_with_mean-12,0,1,24,76.69,74.83,94.23,86.88,82.81,42.71,89.8,72.7,77.58125,82.56285714285715
103,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-12,0,1,24,75.91,75.57,93.98,87.71,82.15,43.3,90.0,72.58,77.64999999999999,82.55714285714285
104,bert-large-uncased,_concat_mean_3_tokens-12,0,1,24,76.93,78.84,94.01,87.78,79.08,44.48,90.2,68.06,77.42250000000001,82.12857142857145
105,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-12,0,1,24,76.81,79.21,94.14,87.83,78.91,44.21,91.0,67.54,77.45624999999998,82.20571428571428
106,bert-large-uncased,_concat_mean_5_tokens-12,0,1,24,77.34,79.52,94.09,87.22,78.69,42.94,90.2,67.19,77.14875,82.03571428571429
107,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-12,0,1,24,76.56,78.54,93.7,68.77,50.08,42.35,90.2,62.38,70.3225,74.31857142857143
108,bert-large-uncased,_cls-13,0,1,24,73.24,73.04,92.53,84.92,79.24,42.17,75.4,66.49,73.37875000000001,77.83714285714287
109,bert-large-uncased,_mean-13,0,1,24,77.3,77.43,93.48,87.26,82.59,44.34,86.8,73.22,77.80250000000001,82.58285714285715
110,bert-large-uncased,_mean_exclude_cls_sep-13,0,1,24,77.51,77.75,93.43,87.66,82.92,44.52,91.6,73.28,78.58375,83.45
111,bert-large-uncased,_concat_cls_with_mean-13,0,1,24,76.49,78.68,94.38,87.66,81.88,43.57,89.8,73.22,78.21000000000001,83.15857142857143
112,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-13,0,1,24,76.41,79.28,94.34,88.37,81.82,44.21,90.8,73.28,78.56374999999998,83.47142857142856
113,bert-large-uncased,_concat_mean_3_tokens-13,0,1,24,77.23,79.92,94.25,87.77,80.72,43.71,92.2,68.46,78.0325,82.9357142857143
114,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-13,0,1,24,77.21,79.66,94.25,87.98,80.18,44.34,91.6,68.46,77.96000000000001,82.76285714285714
115,bert-large-uncased,_concat_mean_5_tokens-13,0,1,24,77.78,80.24,94.35,87.03,79.9,43.39,92.8,67.94,77.92874999999998,82.86285714285714
116,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-13,0,1,24,76.82,79.44,94.1,68.77,50.08,43.8,92.8,63.71,71.19,75.10285714285715
117,bert-large-uncased,_cls-14,0,1,24,76.38,75.47,94.37,86.0,81.71,44.98,78.8,69.22,75.86625000000001,80.27857142857144
118,bert-large-uncased,_mean-14,0,1,24,78.7,80.08,93.87,87.18,83.36,43.21,91.8,70.09,78.53625000000001,83.58285714285715
119,bert-large-uncased,_mean_exclude_cls_sep-14,0,1,24,78.54,80.26,93.79,87.86,83.31,44.71,92.4,70.32,78.89875,83.78285714285714
120,bert-large-uncased,_concat_cls_with_mean-14,0,1,24,78.97,79.95,94.99,87.31,84.62,46.29,92.8,73.68,79.82625000000002,84.61714285714285
121,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-14,0,1,24,78.74,80.53,94.9,88.06,84.07,45.93,93.0,73.74,79.87125,84.72
122,bert-large-uncased,_concat_mean_3_tokens-14,0,1,24,78.79,81.3,94.41,87.89,80.07,43.89,93.4,69.04,78.59875,83.55714285714285
123,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-14,0,1,24,78.83,80.71,94.41,87.7,80.78,44.39,93.6,68.75,78.64625,83.53999999999999
124,bert-large-uncased,_concat_mean_5_tokens-14,0,1,24,78.97,81.17,94.97,87.2,79.96,43.71,95.4,66.9,78.535,83.50999999999999
125,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-14,0,1,24,78.83,81.43,94.8,68.77,50.08,45.02,93.8,64.99,72.21499999999999,76.1
126,bert-large-uncased,_cls-15,0,1,24,77.73,79.52,94.09,85.53,83.09,45.52,88.2,72.0,78.21000000000001,82.88000000000001
127,bert-large-uncased,_mean-15,0,1,24,79.2,79.79,94.44,87.25,84.51,45.57,92.2,75.19,79.76875000000001,84.6542857142857
128,bert-large-uncased,_mean_exclude_cls_sep-15,0,1,24,79.32,80.19,94.4,87.99,84.29,45.38,93.2,74.32,79.88624999999999,84.8157142857143
129,bert-large-uncased,_concat_cls_with_mean-15,0,1,24,79.9,81.88,94.99,87.42,84.84,45.11,92.8,75.42,80.29499999999999,85.32142857142856
130,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-15,0,1,24,79.84,82.7,95.2,88.28,85.06,45.48,93.0,73.91,80.43374999999999,85.42714285714284
131,bert-large-uncased,_concat_mean_3_tokens-15,0,1,24,79.57,83.08,95.06,87.36,82.1,45.84,94.8,68.41,79.52749999999999,84.33999999999999
132,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-15,0,1,24,79.29,82.52,94.95,87.7,82.43,45.66,93.4,70.14,79.51124999999999,84.34714285714286
133,bert-large-uncased,_concat_mean_5_tokens-15,0,1,24,78.98,82.02,94.79,87.53,81.88,45.11,95.0,65.57,78.86000000000001,83.68142857142857
134,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-15,0,1,24,79.39,83.34,94.7,68.77,50.08,44.62,94.6,64.99,72.56125,76.55285714285715
135,bert-large-uncased,_cls-16,0,1,24,79.99,81.14,94.33,85.48,85.17,46.47,89.0,71.59,79.14625000000001,83.81428571428572
136,bert-large-uncased,_mean-16,0,1,24,80.88,84.64,94.73,87.42,86.44,46.97,91.0,73.91,80.74875,85.57428571428571
137,bert-large-uncased,_mean_exclude_cls_sep-16,0,1,24,81.01,84.34,94.73,88.37,86.44,46.52,92.0,73.16,80.82125,85.72142857142858
