,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
49,microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-6,0,1,12,82.97,86.2,94.46,90.62,88.19,48.68,84.78,75.17,81.38374999999999,86.05571428571429
50,microsoft/deberta-v3-base,_concat_mean_3_tokens-6,0,1,12,83.1,86.98,95.25,90.61,86.81,49.5,88.74,71.69,81.58500000000001,86.16857142857144
51,microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-6,0,1,12,83.06,87.37,95.16,68.77,87.04,49.68,89.12,71.2,78.92500000000001,83.10285714285715
52,microsoft/deberta-v3-base,_concat_mean_5_tokens-6,0,1,12,83.12,87.65,95.42,68.77,86.47,50.23,90.33,71.05,79.13,83.25857142857141
53,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-6,0,1,12,83.09,87.61,95.51,68.77,49.08,48.5,90.0,71.27,74.22874999999999,77.9042857142857
54,microsoft/deberta-v3-base,_cls-7,0,1,12,51.29,63.76,57.16,68.77,50.92,26.25,23.4,67.54,51.13625,54.69142857142857
55,microsoft/deberta-v3-base,_mean-7,0,1,12,84.49,87.46,94.78,90.42,89.91,50.59,85.4,75.22,82.28375000000001,86.81142857142858
56,microsoft/deberta-v3-base,_mean_exclude_cls_sep-7,0,1,12,84.57,87.32,94.94,90.83,89.68,50.32,85.53,75.49,82.335,86.90857142857143
57,microsoft/deberta-v3-base,_concat_cls_with_mean-7,0,1,12,84.51,88.25,94.82,90.5,90.02,50.32,85.23,74.98,82.32875,86.90142857142857
58,microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-7,0,1,12,84.57,88.28,94.92,90.78,89.79,50.59,85.66,74.98,82.44624999999999,86.99714285714286
59,microsoft/deberta-v3-base,_concat_mean_3_tokens-7,0,1,12,85.07,89.44,95.64,90.75,88.3,51.86,89.09,71.86,82.75125,87.16428571428571
60,microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-7,0,1,12,85.01,89.73,95.65,68.77,88.53,51.68,89.16,71.2,79.96625,84.00714285714285
61,microsoft/deberta-v3-base,_concat_mean_5_tokens-7,0,1,12,85.03,89.93,95.82,68.77,88.65,51.77,90.59,71.12,80.21,84.27285714285713
62,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-7,0,1,12,85.08,89.78,95.82,68.77,49.08,51.04,90.24,71.37,75.1475,78.59142857142857
63,microsoft/deberta-v3-base,_cls-8,0,1,12,52.09,63.76,54.12,68.77,50.92,26.25,23.83,67.54,50.910000000000004,54.432857142857145
64,microsoft/deberta-v3-base,_mean-8,0,1,12,86.02,89.13,95.05,90.35,91.4,51.77,85.64,75.69,83.13125,87.61142857142856
65,microsoft/deberta-v3-base,_mean_exclude_cls_sep-8,0,1,12,86.04,89.01,95.14,90.76,91.51,51.86,86.15,76.59,83.38250000000001,87.88571428571429
66,microsoft/deberta-v3-base,_concat_cls_with_mean-8,0,1,12,86.04,89.62,95.11,90.3,91.4,51.59,85.82,75.22,83.13750000000002,87.64428571428572
67,microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-8,0,1,12,86.1,89.76,95.2,90.58,91.4,51.5,86.3,75.37,83.27624999999999,87.81571428571428
68,microsoft/deberta-v3-base,_concat_mean_3_tokens-8,0,1,12,86.39,90.86,95.87,90.53,90.71,52.13,88.81,72.33,83.45375,87.92857142857143
69,microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-8,0,1,12,86.5,91.01,95.85,68.77,91.51,52.32,89.31,72.23,80.9375,85.0257142857143
70,microsoft/deberta-v3-base,_concat_mean_5_tokens-8,0,1,12,86.49,91.03,96.04,68.77,90.37,53.04,90.37,71.86,80.99625,84.99
71,microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-8,0,1,12,86.43,91.15,96.03,68.77,49.08,51.59,90.11,71.88,75.63,79.06428571428572
72,microsoft/deberta-v3-base,_cls-9,0,1,12,79.49,63.76,87.24,68.77,80.73,26.25,27.37,67.54,62.643750000000004,67.84285714285714
