,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
124,bert-base-uncased,concat_3_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.3890384565518092,0.21052778788739288,0.3914681392318145,0.44570367463316174,0.3844233931585873,,,0.3642322902925531
125,bert-base-uncased,concat_5_tokens_mean_pooling_no_cls_and_sep_accumulated_sumall_layers,1,12,0.3576054789308181,0.14545178666001082,0.3062366076813205,0.3827610838121563,0.34776908993994937,,,0.307964809404851
126,roberta-base,_cls_layer_1,1,12,0.36006230470557543,0.13998644126256385,0.20902480114705982,0.27713655524253283,0.3051297250089824,,,0.25826796547334285
127,roberta-base,_mean_pooling_1,1,12,0.29849257005134416,0.15462049188522276,0.20261677456943283,0.2957633356485336,0.16406385911367813,,,0.22311140625364229
128,roberta-base,_mean_pooling_no_cls_and_sep_1,1,12,0.29849257005134416,0.15462049188522276,0.20261677456943283,0.2957633356485336,0.16406385911367813,,,0.22311140625364229
129,roberta-base,_concat_cls_layer_with_mean_pooling_1,1,12,0.30719597930450265,0.16529462841928308,0.2161085479871309,0.30693205143736135,0.1683586041196144,,,0.23277796225357847
130,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_1,1,12,0.30719597930450265,0.16529462841928308,0.2161085479871309,0.30693205143736135,0.1683586041196144,,,0.23277796225357847
131,roberta-base,_concat_3_tokens_mean_pooling_1,1,12,0.3316606919571841,0.045742364618083765,0.12360489372365346,0.2131764391863439,0.1243966721854324,,,0.16771621233413953
132,roberta-base,_concat_5_tokens_mean_pooling_1,1,12,0.3159878642017723,0.045148676144549094,0.14767597493647752,0.14133457872625937,0.14002658180719624,,,0.1580347351632509
133,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_1,1,12,0.3316606919571841,0.045742364618083765,0.12360489372365346,0.2131764391863439,0.1243966721854324,,,0.16771621233413953
134,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_1,1,12,0.3159878642017723,0.045148676144549094,0.14767597493647752,0.14133457872625937,0.14002658180719624,,,0.1580347351632509
135,roberta-base,_cls_layer_2,1,12,0.3924877793200286,0.16628288063828275,0.24002784067467253,0.29260215017505725,0.3603913255962722,,,0.2903583952808627
136,roberta-base,_mean_pooling_2,1,12,0.32222568430556586,0.14415272309616486,0.1991656920944257,0.2724943332481819,0.1669128441210126,,,0.22099025537307018
137,roberta-base,_mean_pooling_no_cls_and_sep_2,1,12,0.32222568430556586,0.14415272309616486,0.1991656920944257,0.2724943332481819,0.1669128441210126,,,0.22099025537307018
138,roberta-base,_concat_cls_layer_with_mean_pooling_2,1,12,0.3210079117880153,0.14397952369523762,0.1993547904791987,0.27455823622887615,0.16460289330122213,,,0.22070067109851
139,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_2,1,12,0.3210079117880153,0.14397952369523762,0.1993547904791987,0.27455823622887615,0.16460289330122213,,,0.22070067109851
140,roberta-base,_concat_3_tokens_mean_pooling_2,1,12,0.350424789974333,0.05125739390456272,0.13124524358400036,0.21641312589359218,0.11458486091964575,,,0.1727850828552268
141,roberta-base,_concat_5_tokens_mean_pooling_2,1,12,0.33479336574124235,0.046409787874055454,0.153489136360071,0.14427592250255997,0.1312767148351206,,,0.16204898546260987
142,roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_2,1,12,0.350424789974333,0.05125739390456272,0.13124524358400036,0.21641312589359218,0.11458486091964575,,,0.1727850828552268
143,roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_2,1,12,0.33479336574124235,0.046409787874055454,0.153489136360071,0.14427592250255997,0.1312767148351206,,,0.16204898546260987
144,roberta-base,_cls_layer_3,1,12,0.3902674411462079,0.1755945061142716,0.25397610540926313,0.3094605476514559,0.38167254714267596,,,0.3021942294927749
145,roberta-base,_mean_pooling_3,1,12,0.3129918417334448,0.1303914126986302,0.18226372763922924,0.27277176367623673,0.17717272466327835,,,0.21511829408216387
146,roberta-base,_mean_pooling_no_cls_and_sep_3,1,12,0.3129918417334448,0.1303914126986302,0.18226372763922924,0.27277176367623673,0.17717272466327835,,,0.21511829408216387
147,roberta-base,_concat_cls_layer_with_mean_pooling_3,1,12,0.3139098345391212,0.1308776775776499,0.18295287280844397,0.27519641607045153,0.17416727148708858,,,0.21542081449655104
148,roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_3,1,12,0.3139098345391212,0.1308776775776499,0.18295287280844397,0.27519641607045153,0.17416727148708858,,,0.21542081449655104
