Modelo,Pooling,out_emb_size,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
roberta-base,MAX_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(79.66), 'acc': np.float64(78.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.11), 'acc': np.float64(70.38), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.45), 'acc': np.float64(92.15), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.11), 'acc': np.float64(85.33), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.35), 'acc': 86.38, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 43.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.97), 'acc': 87.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,AVG-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(85.12), 'acc': np.float64(84.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.32), 'acc': np.float64(88.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.41), 'acc': np.float64(94.15), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.72), 'acc': np.float64(87.06), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.91), 'acc': 90.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.23), 'acc': 52.31, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.81), 'acc': 92.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,SUM-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(80.82), 'acc': np.float64(79.94), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.62), 'acc': np.float64(85.83), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.63), 'acc': np.float64(93.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.16), 'acc': np.float64(85.61), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.11), 'acc': 89.35, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.23), 'acc': 45.48, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.12), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.66), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,MAX-NS_SUML4L,torch.Size([768]),0,"{'devacc': np.float64(79.53), 'acc': np.float64(78.57), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.77), 'acc': np.float64(71.89), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.54), 'acc': np.float64(92.07), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.19), 'acc': np.float64(85.55), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.35), 'acc': 86.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.23), 'acc': 42.26, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.9), 'acc': 87.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+AVG_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(84.83), 'acc': np.float64(83.88), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.84), 'acc': np.float64(86.81), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.16), 'acc': np.float64(94.05), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.5), 'acc': np.float64(87.09), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.56), 'acc': 89.79, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.41), 'acc': 50.09, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.1), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.17), 'acc': 69.74, 'f1': 78.41, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+SUM_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(81.08), 'acc': np.float64(80.74), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.46), 'acc': np.float64(86.04), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.96), 'acc': np.float64(92.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.62), 'acc': np.float64(86.2), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 89.02, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(42.42), 'acc': 41.58, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.12), 'acc': 90.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.96), 'acc': 65.28, 'f1': 76.26, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+MAX_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(80.49), 'acc': np.float64(79.7), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.4), 'acc': np.float64(76.58), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.09), 'acc': np.float64(92.99), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.28), 'acc': np.float64(86.42), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.39), 'acc': 86.49, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 45.66, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.87), 'acc': 88.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.38), 'acc': 65.62, 'f1': 76.72, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+AVG-NS_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(84.77), 'acc': np.float64(84.23), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.05), 'acc': np.float64(86.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.15), 'acc': np.float64(94.18), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.72), 'acc': np.float64(87.19), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.91), 'acc': 90.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.5), 'acc': 50.27, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.28), 'acc': 92.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.19), 'acc': 70.43, 'f1': 79.2, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+SUM-NS_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(81.05), 'acc': np.float64(80.8), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.72), 'acc': np.float64(84.69), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.97), 'acc': np.float64(92.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.78), 'acc': np.float64(86.07), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.11), 'acc': 89.29, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.42), 'acc': 42.26, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.1), 'acc': 90.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.01), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+MAX-NS_SUML4L,torch.Size([1536]),0,"{'devacc': np.float64(80.6), 'acc': np.float64(79.46), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(75.23), 'acc': np.float64(74.51), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.15), 'acc': np.float64(93.03), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.51), 'acc': np.float64(86.15), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.27), 'acc': 86.38, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 46.02, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.63), 'acc': 88.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.72), 'acc': 66.61, 'f1': 77.74, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY3_SUML4L,torch.Size([2304]),0,"{'devacc': np.float64(85.2), 'acc': np.float64(84.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.33), 'acc': np.float64(88.45), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.84), 'acc': np.float64(95.23), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.71), 'acc': np.float64(88.28), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.11), 'acc': 89.4, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.59), 'acc': 49.68, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.37), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.2), 'acc': 67.59, 'f1': 77.06, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY3-NS_SUML4L,torch.Size([2304]),0,"{'devacc': np.float64(85.13), 'acc': np.float64(84.66), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.52), 'acc': np.float64(88.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.87), 'acc': np.float64(95.55), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.29), 'acc': np.float64(87.35), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.76), 'acc': 89.29, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.77), 'acc': 50.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.79), 'acc': 91.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.67), 'acc': 66.49, 'f1': 77.51, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY5_SUML4L,torch.Size([3840]),0,"{'devacc': np.float64(84.96), 'acc': np.float64(84.86), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.03), 'acc': np.float64(88.16), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.82), 'acc': np.float64(95.53), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.69), 'acc': np.float64(87.41), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.11), 'acc': 88.58, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.05), 'acc': 48.91, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(90.0), 'acc': 90.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.38), 'acc': 65.04, 'f1': 73.7, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY5-NS_SUML4L,torch.Size([3840]),0,"{'devacc': np.float64(84.7), 'acc': np.float64(84.71), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(89.01), 'acc': np.float64(88.34), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.78), 'acc': np.float64(95.38), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.11), 'acc': 88.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.32), 'acc': 48.87, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(89.49), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(68.74), 'acc': 64.17, 'f1': 73.99, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(75.92), 'acc': np.float64(77.74), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.0), 'acc': np.float64(89.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.6), 'acc': 83.53, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(38.06), 'acc': 39.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(34.32), 'acc': 38.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,AVG_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(83.96), 'acc': np.float64(83.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.87), 'acc': np.float64(85.14), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.45), 'acc': np.float64(93.67), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.15), 'acc': np.float64(86.39), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.68), 'acc': 90.39, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.59), 'acc': 50.09, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.68), 'acc': 85.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,SUM_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(83.83), 'acc': np.float64(83.09), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.5), 'acc': np.float64(87.21), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.91), 'acc': np.float64(93.98), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.88), 'acc': np.float64(86.44), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.25), 'acc': 90.28, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.5), 'acc': 49.95, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.34), 'acc': 93.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.62), 'acc': 65.8, 'f1': 78.45, 'ndev': 4076, 'ntest': 1725}"
roberta-base,MAX_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(79.71), 'acc': np.float64(78.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(68.22), 'acc': np.float64(70.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.5), 'acc': np.float64(92.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.51), 'acc': np.float64(85.96), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.01), 'acc': 86.11, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.96), 'acc': 45.16, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(75.59), 'acc': 83.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,AVG-NS_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(84.0), 'acc': np.float64(83.26), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.16), 'acc': np.float64(85.7), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.52), 'acc': np.float64(93.44), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.32), 'acc': np.float64(86.69), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.68), 'acc': 90.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.32), 'acc': 49.95, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.73), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,SUM-NS_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(83.89), 'acc': np.float64(83.4), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.43), 'acc': np.float64(87.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.87), 'acc': np.float64(94.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.93), 'acc': np.float64(86.46), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(90.25), 'acc': 90.39, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.41), 'acc': 49.5, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.31), 'acc': 92.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.62), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,MAX-NS_AVGL4L,torch.Size([768]),0,"{'devacc': np.float64(79.86), 'acc': np.float64(79.17), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(68.13), 'acc': np.float64(70.09), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.52), 'acc': np.float64(92.25), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.6), 'acc': np.float64(85.69), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.89), 'acc': 85.83, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(47.23), 'acc': 45.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(75.81), 'acc': 83.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+AVG_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(83.81), 'acc': np.float64(82.85), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.73), 'acc': np.float64(78.91), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.36), 'acc': np.float64(93.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.17), 'acc': np.float64(86.85), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 90.17, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.04), 'acc': 49.86, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.27), 'acc': 89.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.27), 'acc': 74.67, 'f1': 82.24, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+SUM_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(84.07), 'acc': np.float64(83.86), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.9), 'acc': np.float64(86.91), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.82), 'acc': np.float64(93.31), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.02), 'acc': np.float64(86.91), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.68), 'acc': 90.23, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.32), 'acc': 49.37, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.91), 'acc': 92.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.09), 'acc': 66.32, 'f1': 76.97, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+MAX_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(80.18), 'acc': np.float64(78.82), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(66.04), 'acc': np.float64(68.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.84), 'acc': np.float64(92.48), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.05), 'acc': np.float64(86.11), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.47), 'acc': 86.11, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.32), 'acc': 45.61, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.96), 'acc': 80.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.31), 'acc': 72.81, 'f1': 80.29, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(83.82), 'acc': np.float64(82.64), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.55), 'acc': np.float64(82.75), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.35), 'acc': np.float64(93.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.35), 'acc': np.float64(87.01), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.45), 'acc': 90.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.86), 'acc': 50.05, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.84), 'acc': 88.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.98), 'acc': 75.19, 'f1': 82.93, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(84.04), 'acc': np.float64(83.41), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.96), 'acc': np.float64(87.26), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(94.91), 'acc': np.float64(93.09), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.15), 'acc': np.float64(86.82), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.79), 'acc': 90.12, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.68), 'acc': 49.95, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.95), 'acc': 91.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(69.21), 'acc': 66.2, 'f1': 76.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),0,"{'devacc': np.float64(80.26), 'acc': np.float64(79.32), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(65.81), 'acc': np.float64(69.67), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.85), 'acc': np.float64(92.42), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.14), 'acc': np.float64(86.37), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.24), 'acc': 85.72, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 45.79, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(75.18), 'acc': 84.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.24), 'acc': 72.06, 'f1': 79.44, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY3_AVGL4L,torch.Size([2304]),0,"{'devacc': np.float64(84.75), 'acc': np.float64(83.94), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.03), 'acc': np.float64(87.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.39), 'acc': np.float64(94.56), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.3), 'acc': np.float64(88.02), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.53), 'acc': 89.13, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(51.04), 'acc': 50.68, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.79), 'acc': 88.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.95), 'acc': 68.64, 'f1': 77.52, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY3-NS_AVGL4L,torch.Size([2304]),0,"{'devacc': np.float64(84.75), 'acc': np.float64(83.75), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.3), 'acc': np.float64(86.07), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.35), 'acc': np.float64(94.61), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.93), 'acc': np.float64(87.15), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.53), 'acc': 89.4, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(50.95), 'acc': 50.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(87.58), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.76), 'acc': 67.59, 'f1': 76.72, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY5_AVGL4L,torch.Size([3840]),0,"{'devacc': np.float64(85.03), 'acc': np.float64(84.66), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.49), 'acc': np.float64(87.26), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.7), 'acc': np.float64(95.06), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.8), 'acc': np.float64(87.41), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.88), 'acc': 88.58, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(48.96), 'acc': 50.77, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.92), 'acc': 89.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.25), 'acc': 65.28, 'f1': 73.6, 'ndev': 4076, 'ntest': 1725}"
roberta-base,DY5-NS_AVGL4L,torch.Size([3840]),0,"{'devacc': np.float64(84.89), 'acc': np.float64(84.22), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(88.58), 'acc': np.float64(88.37), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.65), 'acc': np.float64(94.78), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(89.22), 'acc': 88.41, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(49.05), 'acc': 50.18, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.96), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.85), 'acc': 66.61, 'f1': 74.76, 'ndev': 4076, 'ntest': 1725}"
roberta-base,CLS_SUMALL,torch.Size([768]),0,"{'devacc': np.float64(74.06), 'acc': np.float64(75.53), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.8), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(89.38), 'acc': np.float64(88.77), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.83), 'acc': 85.17, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(31.24), 'acc': 33.67, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(38.72), 'acc': 39.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
