Modelo,Pooling,Nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
microsoft/deberta-v3-base,_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(78.55), 'acc': np.float64(77.72), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.44), 'acc': np.float64(77.38), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.7), 'acc': np.float64(91.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.59), 'acc': np.float64(89.38), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.06), 'acc': 84.13, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.41), 'acc': 44.84, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.66), 'acc': 89.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.82), 'acc': 73.16, 'f1': 82.13, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean-3,0,"{'devacc': np.float64(78.5), 'acc': np.float64(78.23), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.56), 'acc': np.float64(76.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.61), 'acc': np.float64(91.75), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.27), 'acc': np.float64(88.71), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.75), 'acc': 84.18, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.78), 'acc': 44.66, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.27), 'acc': 87.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.38), 'acc': 73.1, 'f1': 82.15, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_cls_with_mean_exclude_cls_sep-3,0,"{'devacc': np.float64(78.5), 'acc': np.float64(77.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.24), 'acc': np.float64(77.48), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.7), 'acc': np.float64(91.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.58), 'acc': np.float64(89.06), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.17), 'acc': 84.62, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.78), 'acc': 44.71, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(81.8), 'acc': 87.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.67), 'acc': 73.28, 'f1': 82.07, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens-3,0,"{'devacc': np.float64(79.0), 'acc': np.float64(78.12), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.83), 'acc': np.float64(78.44), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.56), 'acc': np.float64(93.17), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.27), 'acc': np.float64(88.75), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.22), 'acc': 82.65, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.41), 'acc': 44.03, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.91), 'acc': 72.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.71), 'acc': 67.83, 'f1': 77.59, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_3_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(78.86), 'acc': np.float64(78.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.58), 'acc': np.float64(79.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.5), 'acc': np.float64(93.05), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.42), 'acc': 82.15, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.05), 'acc': 44.34, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.7), 'acc': 88.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.63), 'acc': 67.36, 'f1': 76.37, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens-3,0,"{'devacc': np.float64(78.78), 'acc': np.float64(78.26), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.13), 'acc': np.float64(80.13), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.79), 'acc': np.float64(93.27), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.68), 'acc': 81.71, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.78), 'acc': 44.34, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.59), 'acc': 72.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.81), 'acc': 62.43, 'f1': 71.02, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_concat_mean_5_tokens_exclude_cls_and_sep-3,0,"{'devacc': np.float64(78.77), 'acc': np.float64(78.17), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.1), 'acc': np.float64(79.39), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.8), 'acc': np.float64(93.46), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(49.08), 'acc': 50.08, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.69), 'acc': 44.52, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.78), 'acc': 90.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.37), 'acc': 67.88, 'f1': 78.39, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_cls-4,0,"{'devacc': np.float64(52.25), 'acc': np.float64(50.59), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(57.38), 'acc': np.float64(57.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(50.92), 'acc': 49.92, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(26.25), 'acc': 28.64, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(23.68), 'acc': 18.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean-4,0,"{'devacc': np.float64(80.06), 'acc': np.float64(79.28), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.22), 'acc': np.float64(78.12), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.33), 'acc': np.float64(92.32), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(89.98), 'acc': np.float64(89.27), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.12), 'acc': 85.34, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.87), 'acc': 44.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(82.72), 'acc': 89.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.09), 'acc': 71.77, 'f1': 81.68, 'ndev': 4076, 'ntest': 1725}"
microsoft/deberta-v3-base,_mean_exclude_cls_sep-4,0,"{'devacc': np.float64(80.2), 'acc': np.float64(79.24), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.51), 'acc': np.float64(78.81), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.43), 'acc': np.float64(92.5), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(90.19), 'acc': np.float64(89.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.78), 'acc': 85.5, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.87), 'acc': 45.2, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.51), 'acc': 90.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.26), 'acc': 73.68, 'f1': 82.24, 'ndev': 4076, 'ntest': 1725}"
