,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
41,bert-base-uncased,_concat_3_tokens_mean_pooling_5,1,12,0.4677495217266262,0.2594690309017617,0.4388578512132644,0.48176059477580235,0.3726612508072399,,,0.4040996498849389
42,bert-base-uncased,_concat_5_tokens_mean_pooling_5,1,12,0.40228956809036653,0.1789095564043676,0.3361636763669759,0.3685209026013784,0.3072451533806152,,,0.3186257713687407
43,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_5,1,12,0.4677495217266262,0.2594690309017617,0.4388578512132644,0.48176059477580235,0.3726612508072399,,,0.4040996498849389
44,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_5,1,12,0.40228956809036653,0.1789095564043676,0.3361636763669759,0.3685209026013784,0.3072451533806152,,,0.3186257713687407
45,bert-base-uncased,_cls_layer_6,1,12,0.36752368053359247,0.2710402668829381,0.32885465705280503,0.38150263648056637,0.5554427275790552,,,0.38087279370579147
46,bert-base-uncased,_mean_pooling_6,1,12,0.5026272418550859,0.3297117283759532,0.4929122270825621,0.5564613836525781,0.5195305477711302,,,0.48024862574746197
47,bert-base-uncased,_mean_pooling_no_cls_and_sep_6,1,12,0.5026272418550859,0.3297117283759532,0.4929122270825621,0.5564613836525781,0.5195305477711302,,,0.48024862574746197
48,bert-base-uncased,_concat_cls_layer_with_mean_pooling_6,1,12,0.4707300448578512,0.32492368912503294,0.4306664363477748,0.4825669340132065,0.5413029220969778,,,0.4500380052881686
49,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_6,1,12,0.4707300448578512,0.32492368912503294,0.4306664363477748,0.4825669340132065,0.5413029220969778,,,0.4500380052881686
50,bert-base-uncased,_concat_3_tokens_mean_pooling_6,1,12,0.4468341239120567,0.21790794120420368,0.41341930777911023,0.4631563708644503,0.3697461987308883,,,0.3822127884981418
51,bert-base-uncased,_concat_5_tokens_mean_pooling_6,1,12,0.3875555685201634,0.15504441611682193,0.31467785263443443,0.35595363819458675,0.31012078426225975,,,0.30467045194565323
52,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_6,1,12,0.4468341239120567,0.21790794120420368,0.41341930777911023,0.4631563708644503,0.3697461987308883,,,0.3822127884981418
53,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_6,1,12,0.3875555685201634,0.15504441611682193,0.31467785263443443,0.35595363819458675,0.31012078426225975,,,0.30467045194565323
54,bert-base-uncased,_cls_layer_7,1,12,0.30600239753143504,0.18906243054278007,0.2854127201696833,0.35007780264406085,0.43875437885977064,,,0.313861945949546
55,bert-base-uncased,_mean_pooling_7,1,12,0.4900946796647405,0.3101800168134405,0.47398458945425165,0.555202567448493,0.5241994182162207,,,0.4707322543194293
56,bert-base-uncased,_mean_pooling_no_cls_and_sep_7,1,12,0.4900946796647405,0.3101800168134405,0.47398458945425165,0.555202567448493,0.5241994182162207,,,0.4707322543194293
57,bert-base-uncased,_concat_cls_layer_with_mean_pooling_7,1,12,0.40508607468924385,0.2446907171343818,0.37253062768860534,0.43956694434510435,0.48534673585709187,,,0.3894442199428855
58,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_7,1,12,0.40508607468924385,0.2446907171343818,0.37253062768860534,0.43956694434510435,0.48534673585709187,,,0.3894442199428855
59,bert-base-uncased,_concat_3_tokens_mean_pooling_7,1,12,0.4443742993454237,0.21949507282835468,0.41077180708168703,0.47686477059137367,0.38603376851277893,,,0.38750794367192365
60,bert-base-uncased,_concat_5_tokens_mean_pooling_7,1,12,0.3908745806903511,0.16038511649730444,0.32105413340857686,0.3770539084336208,0.32373680252948434,,,0.3146209083118675
61,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_7,1,12,0.4443742993454237,0.21949507282835468,0.41077180708168703,0.47686477059137367,0.38603376851277893,,,0.38750794367192365
62,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_7,1,12,0.3908745806903511,0.16038511649730444,0.32105413340857686,0.3770539084336208,0.32373680252948434,,,0.3146209083118675
63,bert-base-uncased,_cls_layer_8,1,12,0.2909505253648769,0.1793713467928184,0.2673441378648486,0.30952961676257673,0.4139086653823334,,,0.29222085843349077
64,bert-base-uncased,_mean_pooling_8,1,12,0.4710808435459599,0.2951034684457323,0.46441069174143634,0.5378919937874846,0.511665287801716,,,0.4560304570644659
65,bert-base-uncased,_mean_pooling_no_cls_and_sep_8,1,12,0.4710808435459599,0.2951034684457323,0.46441069174143634,0.5378919937874846,0.511665287801716,,,0.4560304570644659
66,bert-base-uncased,_concat_cls_layer_with_mean_pooling_8,1,12,0.40581932044976304,0.23070272688535068,0.3713959450950228,0.42143057627948793,0.4649243216657169,,,0.3788545780750682
67,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_8,1,12,0.40581932044976304,0.23070272688535068,0.3713959450950228,0.42143057627948793,0.4649243216657169,,,0.3788545780750682
68,bert-base-uncased,_concat_3_tokens_mean_pooling_8,1,12,0.42513532390841446,0.20285170751406081,0.3949428451457766,0.4589570898483329,0.37143619637694236,,,0.3706646325587054
69,bert-base-uncased,_concat_5_tokens_mean_pooling_8,1,12,0.38057477487469127,0.1452848996400361,0.31067819927455514,0.36393904219917095,0.31601572945816553,,,0.30329852908932387
70,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_8,1,12,0.42513532390841446,0.20285170751406081,0.3949428451457766,0.4589570898483329,0.37143619637694236,,,0.3706646325587054
71,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_8,1,12,0.38057477487469127,0.1452848996400361,0.31067819927455514,0.36393904219917095,0.31601572945816553,,,0.30329852908932387
72,bert-base-uncased,_cls_layer_9,1,12,0.2960346603872972,0.1898596918395589,0.26724987284504526,0.31827110001812253,0.40250174796975935,,,0.2947834146119567
73,bert-base-uncased,_mean_pooling_9,1,12,0.4382204348863235,0.2736481632829318,0.45175388951252526,0.5318588063027615,0.5075350024473025,,,0.44060325928636895
74,bert-base-uncased,_mean_pooling_no_cls_and_sep_9,1,12,0.4382204348863235,0.2736481632829318,0.45175388951252526,0.5318588063027615,0.5075350024473025,,,0.44060325928636895
75,bert-base-uncased,_concat_cls_layer_with_mean_pooling_9,1,12,0.3904257071869735,0.21440310270181726,0.3614118354637141,0.4258721613784088,0.4578575054509929,,,0.3699940624363813
76,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_9,1,12,0.3904257071869735,0.21440310270181726,0.3614118354637141,0.4258721613784088,0.4578575054509929,,,0.3699940624363813
