,Modelo,Pooling,out_emb_size,epochs,qtd_layers,nhid,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
334,roberta-base,CLS+SUM-NS_AVGALL,torch.Size([1536]),1,12,0,83.38,85.22,93.89,87.53,89.79,49.5,91.4,67.59,81.03750000000001,85.54285714285716
335,roberta-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),1,12,0,78.12,63.92,91.68,86.09,86.99,44.3,77.0,73.39,75.18625000000002,79.59857142857143
336,roberta-base,DY3_AVGALL,torch.Size([2304]),1,12,0,83.81,84.24,94.52,88.69,89.62,50.32,89.4,68.23,81.10375,85.50142857142858
337,roberta-base,DY3-NS_AVGALL,torch.Size([2304]),1,12,0,83.34,85.69,94.13,88.51,89.02,49.95,89.4,67.48,80.94,85.36714285714285
338,roberta-base,DY5_AVGALL,torch.Size([3840]),1,12,0,83.87,86.07,94.49,88.34,88.58,49.91,88.6,65.74,80.7,85.09857142857142
339,roberta-base,DY5-NS_AVGALL,torch.Size([3840]),1,12,0,83.36,85.91,94.46,68.77,87.7,48.55,90.4,61.16,77.53875,81.67999999999998
340,deberta-base,CLS_LYR-7,torch.Size([768]),1,12,0,53.06,63.76,55.8,68.77,49.92,28.64,18.8,66.49,50.655,53.800000000000004
341,deberta-base,AVG_LYR-7,torch.Size([768]),1,12,0,82.99,82.73,94.0,90.25,90.77,49.14,92.6,75.48,82.245,86.97428571428573
342,deberta-base,SUM_LYR-7,torch.Size([768]),1,12,0,83.2,87.52,94.46,90.08,90.99,49.14,94.8,68.93,82.38999999999999,87.14
343,deberta-base,MAX_LYR-7,torch.Size([768]),1,12,0,80.84,79.18,91.94,89.38,87.75,46.43,89.6,74.32,79.93,84.71571428571428
344,deberta-base,AVG-NS_LYR-7,torch.Size([768]),1,12,0,83.35,83.05,94.18,90.34,90.88,49.55,93.6,75.48,82.55375,87.26857142857143
345,deberta-base,SUM-NS_LYR-7,torch.Size([768]),1,12,0,83.3,87.47,94.52,90.54,90.94,48.01,94.6,66.61,81.99875,86.85428571428572
346,deberta-base,MAX-NS_LYR-7,torch.Size([768]),1,12,0,80.89,79.18,91.94,89.79,87.64,46.38,89.6,74.32,79.9675,84.76571428571427
347,deberta-base,CLS+AVG_LYR-7,torch.Size([1536]),1,12,0,83.47,85.99,94.15,89.89,90.72,50.9,93.6,75.83,83.06875000000001,87.66428571428573
348,deberta-base,CLS+SUM_LYR-7,torch.Size([1536]),1,12,0,82.87,88.48,94.66,90.2,90.12,49.77,96.0,71.59,82.96124999999999,87.70285714285714
349,deberta-base,CLS+MAX_LYR-7,torch.Size([1536]),1,12,0,80.27,77.78,92.08,89.13,87.1,46.06,92.0,71.59,79.50125000000001,84.27857142857144
350,deberta-base,CLS+AVG-NS_LYR-7,torch.Size([1536]),1,12,0,83.42,86.62,94.09,90.44,90.94,50.72,94.0,76.06,83.28625,87.93857142857142
351,deberta-base,CLS+SUM-NS_LYR-7,torch.Size([1536]),1,12,0,83.69,87.1,94.65,90.21,90.06,49.59,96.0,71.77,82.88374999999999,87.64
352,deberta-base,CLS+MAX-NS_LYR-7,torch.Size([1536]),1,12,0,80.44,77.78,92.08,89.19,87.1,46.02,92.0,71.59,79.525,84.31142857142858
353,deberta-base,DY3_LYR-7,torch.Size([2304]),1,12,0,84.49,87.95,94.68,90.31,89.4,50.9,89.4,68.46,81.94875,86.38428571428572
354,deberta-base,DY3-NS_LYR-7,torch.Size([2304]),1,12,0,84.35,88.9,94.99,68.77,89.57,50.95,94.0,67.65,79.8975,84.03285714285713
355,deberta-base,DY5_LYR-7,torch.Size([3840]),1,12,0,84.32,88.8,95.13,68.77,88.96,49.73,84.6,63.07,77.9225,81.95
356,deberta-base,DY5-NS_LYR-7,torch.Size([3840]),1,12,0,83.79,89.38,95.59,68.77,50.08,50.77,94.2,70.03,75.32624999999999,78.8342857142857
357,deberta-base,CLS_LYR-8,torch.Size([768]),1,12,0,54.81,63.76,58.97,68.77,49.92,28.64,18.8,66.49,51.27,54.502857142857145
358,deberta-base,AVG_LYR-8,torch.Size([768]),1,12,0,85.02,87.5,94.66,89.66,91.54,52.13,93.6,75.94,83.75625,88.2742857142857
359,deberta-base,SUM_LYR-8,torch.Size([768]),1,12,0,84.47,87.79,94.44,89.67,91.65,50.09,95.2,68.46,82.72125000000001,87.38285714285715
360,deberta-base,MAX_LYR-8,torch.Size([768]),1,12,0,82.35,79.68,92.74,89.03,89.07,47.33,89.8,72.06,80.2575,84.96142857142857
361,deberta-base,AVG-NS_LYR-8,torch.Size([768]),1,12,0,85.08,87.42,94.62,90.21,91.43,51.13,94.0,76.12,83.75125,88.41142857142857
362,deberta-base,SUM-NS_LYR-8,torch.Size([768]),1,12,0,84.2,88.37,94.45,89.74,91.6,49.91,95.2,68.12,82.69875,87.38285714285715
363,deberta-base,MAX-NS_LYR-8,torch.Size([768]),1,12,0,82.36,79.71,92.74,89.45,89.02,47.33,89.2,72.06,80.23374999999999,84.9342857142857
364,deberta-base,CLS+AVG_LYR-8,torch.Size([1536]),1,12,0,85.28,86.81,94.65,89.6,91.65,51.04,93.8,75.48,83.53875000000001,88.18142857142857
365,deberta-base,CLS+SUM_LYR-8,torch.Size([1536]),1,12,0,85.65,89.4,95.01,89.56,91.6,49.5,96.0,70.55,83.40875,88.25285714285714
366,deberta-base,CLS+MAX_LYR-8,torch.Size([1536]),1,12,0,82.62,77.94,92.24,88.42,88.8,46.24,92.4,72.46,80.14000000000001,84.98285714285716
367,deberta-base,CLS+AVG-NS_LYR-8,torch.Size([1536]),1,12,0,85.2,88.24,94.58,90.29,91.6,51.31,94.6,75.65,83.93374999999999,88.5942857142857
368,deberta-base,CLS+SUM-NS_LYR-8,torch.Size([1536]),1,12,0,85.23,89.19,94.99,89.61,91.65,49.32,96.0,70.32,83.28875,88.14142857142858
369,deberta-base,CLS+MAX-NS_LYR-8,torch.Size([1536]),1,12,0,82.65,77.91,92.24,88.87,88.69,46.29,90.8,72.46,79.98875000000001,84.80285714285715
370,deberta-base,DY3_LYR-8,torch.Size([2304]),1,12,0,84.52,88.82,94.92,90.14,90.77,50.54,91.8,68.93,82.555,87.1285714285714
371,deberta-base,DY3-NS_LYR-8,torch.Size([2304]),1,12,0,85.88,88.9,94.92,68.77,91.16,51.0,93.8,66.67,80.13749999999999,84.29999999999998
372,deberta-base,DY5_LYR-8,torch.Size([3840]),1,12,0,86.0,89.93,95.15,68.77,90.5,50.05,87.2,63.42,78.8775,82.99571428571429
373,deberta-base,DY5-NS_LYR-8,torch.Size([3840]),1,12,0,85.45,89.8,95.42,68.77,50.08,51.36,94.6,70.32,75.725,79.2057142857143
374,deberta-base,CLS_LYR-9,torch.Size([768]),1,12,0,78.06,63.76,87.83,68.77,80.34,28.64,18.8,66.49,61.58625,66.29285714285714
375,deberta-base,AVG_LYR-9,torch.Size([768]),1,12,0,85.72,88.56,93.98,89.87,91.76,51.76,92.2,74.72,83.57125,88.11571428571429
376,deberta-base,SUM_LYR-9,torch.Size([768]),1,12,0,85.67,88.85,94.66,89.25,91.38,50.05,96.0,66.32,82.77249999999998,87.44714285714284
377,deberta-base,MAX_LYR-9,torch.Size([768]),1,12,0,83.13,79.26,92.27,88.83,89.07,48.87,91.4,73.04,80.73374999999999,85.28571428571426
378,deberta-base,AVG-NS_LYR-9,torch.Size([768]),1,12,0,85.89,88.42,94.19,90.09,91.71,51.58,93.2,75.07,83.76875000000001,88.36714285714285
379,deberta-base,SUM-NS_LYR-9,torch.Size([768]),1,12,0,85.86,89.22,94.13,89.15,91.43,49.64,96.0,66.61,82.75500000000001,87.48571428571428
380,deberta-base,MAX-NS_LYR-9,torch.Size([768]),1,12,0,82.78,78.04,92.36,89.2,89.07,48.87,91.4,73.1,80.6025,85.13571428571429
381,deberta-base,CLS+AVG_LYR-9,torch.Size([1536]),1,12,0,85.97,88.88,94.34,89.59,91.76,51.72,92.0,76.0,83.7825,88.36285714285714
382,deberta-base,CLS+SUM_LYR-9,torch.Size([1536]),1,12,0,86.32,90.54,94.45,89.51,91.87,51.04,96.4,68.0,83.51625,88.1557142857143
383,deberta-base,CLS+MAX_LYR-9,torch.Size([1536]),1,12,0,82.97,78.78,92.22,88.62,89.29,46.97,91.6,72.52,80.37125,85.14285714285714
384,deberta-base,CLS+AVG-NS_LYR-9,torch.Size([1536]),1,12,0,85.98,89.22,94.45,90.2,91.82,51.49,93.4,74.55,83.88874999999999,88.51714285714284
385,deberta-base,CLS+SUM-NS_LYR-9,torch.Size([1536]),1,12,0,86.25,90.46,94.45,89.74,91.87,50.95,96.4,68.29,83.55125,88.20857142857142
386,deberta-base,CLS+MAX-NS_LYR-9,torch.Size([1536]),1,12,0,82.96,78.81,92.22,88.99,89.24,46.92,91.6,72.75,80.43625,85.2242857142857
387,deberta-base,DY3_LYR-9,torch.Size([2304]),1,12,0,86.99,89.8,95.12,89.66,91.43,51.76,91.2,68.12,83.00999999999999,87.4742857142857
388,deberta-base,DY3-NS_LYR-9,torch.Size([2304]),1,12,0,86.1,89.99,95.04,68.77,91.43,52.67,91.8,68.0,80.475,84.44714285714285
389,deberta-base,DY5_LYR-9,torch.Size([3840]),1,12,0,86.96,89.91,95.64,68.77,90.77,50.32,84.8,65.74,79.11375,83.22714285714285
390,deberta-base,DY5-NS_LYR-9,torch.Size([3840]),1,12,0,86.79,90.81,95.83,68.77,50.08,50.59,94.2,69.39,75.8075,79.41
391,deberta-base,CLS_LYR-10,torch.Size([768]),1,12,0,67.0,63.76,67.9,68.77,49.92,28.64,19.0,66.49,53.935,57.548571428571435
392,deberta-base,AVG_LYR-10,torch.Size([768]),1,12,0,86.81,89.09,94.15,89.02,92.42,53.44,90.0,74.84,83.72125000000001,88.04714285714286
393,deberta-base,SUM_LYR-10,torch.Size([768]),1,12,0,85.87,89.4,94.27,89.45,92.37,49.95,94.8,66.49,82.825,87.52142857142857
394,deberta-base,MAX_LYR-10,torch.Size([768]),1,12,0,83.91,81.86,92.24,89.1,90.33,49.64,87.0,71.3,80.67249999999999,85.10571428571428
395,deberta-base,AVG-NS_LYR-10,torch.Size([768]),1,12,0,86.8,89.11,94.42,89.77,92.42,52.26,90.2,75.13,83.76375,88.26428571428572
396,deberta-base,SUM-NS_LYR-10,torch.Size([768]),1,12,0,85.75,89.14,94.35,89.63,92.31,49.19,94.8,67.83,82.875,87.68714285714286
397,deberta-base,MAX-NS_LYR-10,torch.Size([768]),1,12,0,83.9,82.28,92.25,89.15,90.44,49.73,87.0,71.3,80.75625,85.18857142857142
398,deberta-base,CLS+AVG_LYR-10,torch.Size([1536]),1,12,0,86.81,89.93,94.4,89.16,92.37,52.76,90.8,74.96,83.89874999999999,88.34714285714286
399,deberta-base,CLS+SUM_LYR-10,torch.Size([1536]),1,12,0,86.85,90.07,94.56,89.45,92.15,51.31,96.4,67.65,83.555,88.16142857142857
400,deberta-base,CLS+MAX_LYR-10,torch.Size([1536]),1,12,0,84.14,81.51,92.24,88.64,90.17,49.64,88.0,72.46,80.85,85.30857142857144
401,deberta-base,CLS+AVG-NS_LYR-10,torch.Size([1536]),1,12,0,86.61,89.88,94.44,89.97,92.2,52.81,92.4,75.3,84.20124999999999,88.68571428571428
402,deberta-base,CLS+SUM-NS_LYR-10,torch.Size([1536]),1,12,0,86.02,90.2,94.95,89.75,92.15,51.13,96.4,72.12,84.09,88.79857142857144
403,deberta-base,CLS+MAX-NS_LYR-10,torch.Size([1536]),1,12,0,84.15,83.18,92.24,89.16,90.12,49.64,88.0,72.46,81.11875,85.61571428571429
404,deberta-base,DY3_LYR-10,torch.Size([2304]),1,12,0,87.27,90.6,95.27,89.62,91.54,53.08,87.4,68.23,82.87625,87.13285714285715
405,deberta-base,DY3-NS_LYR-10,torch.Size([2304]),1,12,0,86.74,90.68,95.09,68.77,91.65,53.21,91.6,68.0,80.71749999999999,84.64714285714285
406,deberta-base,DY5_LYR-10,torch.Size([3840]),1,12,0,87.49,91.07,96.01,68.77,91.54,51.18,85.6,68.06,79.965,84.07714285714285
407,deberta-base,DY5-NS_LYR-10,torch.Size([3840]),1,12,0,87.33,91.13,95.89,68.77,50.08,50.72,94.4,69.22,75.9425,79.54571428571428
408,deberta-base,CLS_LYR-11,torch.Size([768]),1,12,0,77.63,63.76,85.94,72.41,84.29,39.86,35.6,66.2,65.71125,69.40428571428572
409,deberta-base,AVG_LYR-11,torch.Size([768]),1,12,0,86.32,88.24,94.35,88.5,92.59,52.26,90.0,72.75,83.12625,87.53571428571429
410,deberta-base,SUM_LYR-11,torch.Size([768]),1,12,0,86.26,88.05,94.34,89.27,92.04,49.5,94.0,69.91,82.92125,87.69571428571429
411,deberta-base,MAX_LYR-11,torch.Size([768]),1,12,0,81.21,68.51,91.51,87.67,89.9,45.84,83.0,71.88,77.44000000000001,81.95428571428572
412,deberta-base,AVG-NS_LYR-11,torch.Size([768]),1,12,0,85.39,87.26,94.09,88.99,92.31,52.22,86.4,72.87,82.44125,86.75857142857144
413,deberta-base,SUM-NS_LYR-11,torch.Size([768]),1,12,0,86.57,88.34,94.56,89.51,92.04,50.18,94.2,70.03,83.17875000000001,87.89285714285714
414,deberta-base,MAX-NS_LYR-11,torch.Size([768]),1,12,0,81.07,66.28,91.42,88.42,90.12,45.84,83.4,71.83,77.2975,81.79142857142858
415,deberta-base,CLS+AVG_LYR-11,torch.Size([1536]),1,12,0,85.97,88.21,94.25,88.83,92.53,50.23,88.0,74.2,82.7775,87.42714285714285
416,deberta-base,CLS+SUM_LYR-11,torch.Size([1536]),1,12,0,87.31,90.09,94.91,88.71,92.26,51.95,93.8,67.71,83.3425,87.82714285714285
417,deberta-base,CLS+MAX_LYR-11,torch.Size([1536]),1,12,0,81.97,70.83,91.27,87.62,90.72,46.88,84.4,71.71,78.175,82.64571428571428
418,deberta-base,CLS+AVG-NS_LYR-11,torch.Size([1536]),1,12,0,85.9,88.08,94.36,89.44,92.15,50.23,90.2,72.58,82.86750000000002,87.53000000000002
419,deberta-base,CLS+SUM-NS_LYR-11,torch.Size([1536]),1,12,0,86.99,90.28,94.96,89.03,92.04,51.58,94.8,69.97,83.70625,88.2957142857143
420,deberta-base,CLS+MAX-NS_LYR-11,torch.Size([1536]),1,12,0,82.22,70.76,91.77,88.17,90.61,47.06,84.4,71.71,78.3375,82.8057142857143
421,deberta-base,DY3_LYR-11,torch.Size([2304]),1,12,0,86.61,88.24,94.98,89.63,91.98,52.62,85.0,69.39,82.30624999999999,86.54714285714286
422,deberta-base,DY3-NS_LYR-11,torch.Size([2304]),1,12,0,86.63,88.9,94.94,68.77,91.93,51.22,88.4,67.42,79.77624999999999,83.85571428571428
423,deberta-base,DY5_LYR-11,torch.Size([3840]),1,12,0,87.62,90.62,95.31,68.77,91.76,51.54,87.4,67.83,80.10625,84.18714285714286
424,deberta-base,DY5-NS_LYR-11,torch.Size([3840]),1,12,0,87.1,89.62,95.36,68.77,50.08,51.0,93.6,68.99,75.565,79.07428571428571
425,deberta-base,CLS_LYR-12,torch.Size([768]),1,12,0,71.47,63.76,82.5,72.81,81.22,36.83,47.0,66.49,65.25999999999999,69.32142857142857
426,deberta-base,AVG_LYR-12,torch.Size([768]),1,12,0,84.17,83.05,93.03,84.97,91.05,49.68,83.0,70.03,79.8725,84.18571428571428
427,deberta-base,SUM_LYR-12,torch.Size([768]),1,12,0,83.74,82.7,93.04,86.19,90.83,46.11,89.8,68.46,80.10875,84.96571428571428
428,deberta-base,MAX_LYR-12,torch.Size([768]),1,12,0,75.31,63.18,87.34,82.09,86.22,43.89,77.6,66.2,72.72875,76.84857142857143
429,deberta-base,AVG-NS_LYR-12,torch.Size([768]),1,12,0,84.4,82.83,92.95,86.26,91.1,49.23,82.8,70.09,79.9575,84.34714285714286
430,deberta-base,SUM-NS_LYR-12,torch.Size([768]),1,12,0,83.3,83.13,93.5,86.56,91.1,44.71,89.8,67.77,79.98375,85.02285714285713
431,deberta-base,MAX-NS_LYR-12,torch.Size([768]),1,12,0,75.51,63.26,87.28,83.05,86.77,43.98,77.6,66.2,72.95625000000001,77.0957142857143
432,deberta-base,CLS+AVG_LYR-12,torch.Size([1536]),1,12,0,84.01,83.42,92.85,85.04,91.65,50.14,83.2,69.74,80.00625000000001,84.27285714285715
433,deberta-base,CLS+SUM_LYR-12,torch.Size([1536]),1,12,0,82.56,84.82,93.94,86.45,90.66,46.79,90.4,66.03,80.20625,84.97999999999999
434,deberta-base,CLS+MAX_LYR-12,torch.Size([1536]),1,12,0,77.75,63.87,88.42,80.87,88.3,45.7,79.4,66.72,73.87875000000001,77.90428571428572
435,deberta-base,CLS+AVG-NS_LYR-12,torch.Size([1536]),1,12,0,83.69,84.11,92.92,86.95,91.71,48.46,81.6,69.68,79.88999999999999,84.38000000000001
436,deberta-base,CLS+SUM-NS_LYR-12,torch.Size([1536]),1,12,0,83.1,85.09,94.05,86.88,90.88,47.69,90.8,64.46,80.36875,85.03714285714285
437,deberta-base,CLS+MAX-NS_LYR-12,torch.Size([1536]),1,12,0,77.8,63.92,88.35,82.36,88.3,45.7,79.2,66.67,74.0375,78.08571428571429
438,deberta-base,DY3_LYR-12,torch.Size([2304]),1,12,0,84.52,84.69,94.03,86.39,89.68,49.5,85.0,62.61,79.5525,83.84571428571428
439,deberta-base,DY3-NS_LYR-12,torch.Size([2304]),1,12,0,84.27,86.86,93.67,68.77,89.4,47.01,85.6,66.49,77.75875,82.15142857142858
440,deberta-base,DY5_LYR-12,torch.Size([3840]),1,12,0,84.97,86.75,94.06,68.77,89.68,49.05,67.0,65.04,75.66499999999999,79.46714285714286
441,deberta-base,DY5-NS_LYR-12,torch.Size([3840]),1,12,0,85.71,85.61,94.2,68.77,50.08,48.37,89.0,60.64,72.7975,76.28714285714285
442,deberta-base,CLS_SUML4L,torch.Size([768]),1,12,0,76.91,63.76,83.52,74.39,86.27,41.0,39.0,66.2,66.38125,70.00714285714285
443,deberta-base,AVG_SUML4L,torch.Size([768]),1,12,0,87.03,88.9,95.07,89.76,91.6,52.17,92.2,72.99,83.715,88.22142857142858
444,deberta-base,SUM_SUML4L,torch.Size([768]),1,12,0,83.31,86.2,93.46,89.16,90.72,43.98,92.6,66.38,80.72625000000001,85.97571428571429
445,deberta-base,MAX_SUML4L,torch.Size([768]),1,12,0,81.5,63.55,91.61,88.5,90.33,45.52,90.2,66.72,77.24125000000001,81.77285714285713
446,deberta-base,AVG-NS_SUML4L,torch.Size([768]),1,12,0,86.74,88.93,94.95,90.26,91.65,52.17,93.2,73.1,83.875,88.40428571428572
447,deberta-base,SUM-NS_SUML4L,torch.Size([768]),1,12,0,83.28,87.05,93.14,88.62,90.77,44.03,93.8,66.43,80.88999999999999,86.15571428571427
448,deberta-base,MAX-NS_SUML4L,torch.Size([768]),1,12,0,81.51,64.56,91.45,88.8,90.23,45.57,91.2,66.61,77.49125000000001,82.05142857142857
449,deberta-base,CLS+AVG_SUML4L,torch.Size([1536]),1,12,0,86.89,89.8,94.8,89.85,92.86,52.62,93.6,74.2,84.32750000000001,88.85714285714288
450,deberta-base,CLS+SUM_SUML4L,torch.Size([1536]),1,12,0,84.66,88.58,94.29,88.75,91.76,45.84,90.8,64.35,81.12875,86.17
451,deberta-base,CLS+MAX_SUML4L,torch.Size([1536]),1,12,0,83.17,79.71,92.63,88.15,90.44,47.24,90.4,69.86,80.2,84.90857142857143
452,deberta-base,CLS+AVG-NS_SUML4L,torch.Size([1536]),1,12,0,86.95,89.3,94.74,90.35,92.92,52.9,94.4,73.8,84.42,88.92285714285715
453,deberta-base,CLS+SUM-NS_SUML4L,torch.Size([1536]),1,12,0,84.44,88.4,93.97,88.98,91.76,45.97,92.6,66.2,81.54,86.62142857142858
454,deberta-base,CLS+MAX-NS_SUML4L,torch.Size([1536]),1,12,0,82.73,79.9,92.62,88.09,90.28,48.14,91.0,68.12,80.11,84.67714285714285
455,deberta-base,DY3_SUML4L,torch.Size([2304]),1,12,0,87.76,90.46,95.48,90.51,92.26,51.18,88.8,70.03,83.30999999999999,87.89999999999999
456,deberta-base,DY3-NS_SUML4L,torch.Size([2304]),1,12,0,87.58,89.99,95.34,68.77,91.38,51.54,93.2,69.16,80.86999999999999,85.05999999999999
457,deberta-base,DY5_SUML4L,torch.Size([3840]),1,12,0,87.34,90.12,95.84,68.77,90.77,50.27,80.4,69.33,79.105,83.22428571428573
458,deberta-base,DY5-NS_SUML4L,torch.Size([3840]),1,12,0,87.2,89.64,95.68,68.77,50.08,49.86,94.8,66.78,75.35125,78.99285714285713
459,deberta-base,CLS_AVGL4L,torch.Size([768]),1,12,0,71.27,63.76,77.91,69.98,82.37,37.56,39.6,66.49,63.61750000000001,67.34
460,deberta-base,AVG_AVGL4L,torch.Size([768]),1,12,0,85.75,87.15,94.2,88.96,92.31,52.22,90.6,73.04,83.02875,87.42999999999999
461,deberta-base,SUM_AVGL4L,torch.Size([768]),1,12,0,86.1,88.77,94.1,89.14,92.09,49.68,94.8,66.26,82.6175,87.32285714285715
462,deberta-base,MAX_AVGL4L,torch.Size([768]),1,12,0,82.24,64.32,91.64,88.12,89.46,45.43,84.8,70.38,77.04875,81.5657142857143
463,deberta-base,AVG-NS_AVGL4L,torch.Size([768]),1,12,0,85.77,86.97,94.32,89.88,92.37,52.13,91.0,71.71,83.01875000000001,87.43142857142857
464,deberta-base,SUM-NS_AVGL4L,torch.Size([768]),1,12,0,86.44,88.32,94.69,89.56,92.04,49.28,94.8,66.26,82.67375,87.44428571428571
465,deberta-base,MAX-NS_AVGL4L,torch.Size([768]),1,12,0,82.35,64.34,91.67,88.48,89.24,45.43,81.6,70.55,76.7075,81.17571428571429
466,deberta-base,CLS+AVG_AVGL4L,torch.Size([1536]),1,12,0,85.62,88.18,93.88,89.12,92.42,50.68,90.8,74.32,83.1275,87.76285714285713
467,deberta-base,CLS+SUM_AVGL4L,torch.Size([1536]),1,12,0,86.59,90.01,95.48,89.44,91.71,51.81,94.8,71.07,83.86375000000001,88.44285714285714
468,deberta-base,CLS+MAX_AVGL4L,torch.Size([1536]),1,12,0,83.05,72.42,92.09,87.51,89.13,47.51,89.0,71.88,79.07375,83.58285714285715
469,deberta-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),1,12,0,85.63,88.16,93.99,89.75,92.31,50.81,92.2,74.96,83.47625000000001,88.14285714285714
470,deberta-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),1,12,0,86.56,89.83,95.17,89.52,91.71,51.72,94.6,71.59,83.8375,88.42571428571429
471,deberta-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),1,12,0,83.49,72.42,91.6,87.97,89.07,47.42,89.0,71.88,79.10625,83.63285714285713
472,deberta-base,DY3_AVGL4L,torch.Size([2304]),1,12,0,86.8,87.52,94.88,89.54,92.09,51.45,88.8,68.75,82.47875,86.91142857142857
473,deberta-base,DY3-NS_AVGL4L,torch.Size([2304]),1,12,0,86.56,88.79,95.08,68.77,91.54,51.4,91.2,67.25,80.07375,84.17
474,deberta-base,DY5_AVGL4L,torch.Size([3840]),1,12,0,87.28,89.11,95.42,68.77,91.05,51.49,85.8,62.78,78.96249999999999,82.88714285714285
475,deberta-base,DY5-NS_AVGL4L,torch.Size([3840]),1,12,0,87.23,89.64,95.48,68.77,50.08,51.22,93.2,69.45,75.63375,79.12142857142858
476,deberta-base,CLS_SUMALL,torch.Size([768]),1,12,0,73.23,63.76,75.32,73.01,86.55,38.82,44.4,66.49,65.19749999999999,68.96571428571428
477,deberta-base,AVG_SUMALL,torch.Size([768]),1,12,0,85.89,87.44,95.38,90.9,91.49,50.9,93.2,70.32,83.19,87.80285714285716
478,deberta-base,SUM_SUMALL,torch.Size([768]),1,12,0,81.19,85.06,93.38,88.38,90.44,45.07,91.0,63.77,79.78625,84.74571428571429
479,deberta-base,MAX_SUMALL,torch.Size([768]),1,12,0,78.07,64.48,91.34,89.08,87.42,35.7,91.4,65.8,75.41125,81.08428571428571
480,deberta-base,AVG-NS_SUMALL,torch.Size([768]),1,12,0,85.51,87.26,95.26,90.42,91.76,50.36,94.4,70.03,83.125,87.80571428571429
481,deberta-base,SUM-NS_SUMALL,torch.Size([768]),1,12,0,81.29,85.19,93.33,87.94,90.33,43.08,90.0,66.49,79.70625,84.93857142857142
482,deberta-base,MAX-NS_SUMALL,torch.Size([768]),1,12,0,78.42,64.37,91.34,89.09,87.37,35.66,91.2,65.8,75.40625,81.08428571428571
483,deberta-base,CLS+AVG_SUMALL,torch.Size([1536]),1,12,0,86.05,88.34,95.61,89.94,91.6,51.4,95.4,68.75,83.38624999999999,87.95571428571428
484,deberta-base,CLS+SUM_SUMALL,torch.Size([1536]),1,12,0,81.63,85.22,93.94,88.09,89.68,42.35,92.2,67.13,80.03,85.41285714285713
485,deberta-base,CLS+MAX_SUMALL,torch.Size([1536]),1,12,0,78.96,66.36,91.37,89.26,87.53,42.99,92.4,64.58,76.68125,81.49428571428572
486,deberta-base,CLS+AVG-NS_SUMALL,torch.Size([1536]),1,12,0,85.83,88.79,95.54,90.58,91.6,51.72,95.6,68.29,83.49375,88.03285714285714
487,deberta-base,CLS+SUM-NS_SUMALL,torch.Size([1536]),1,12,0,82.24,85.25,93.87,88.62,89.57,42.62,92.4,67.3,80.23375,85.60714285714286
488,deberta-base,CLS+MAX-NS_SUMALL,torch.Size([1536]),1,12,0,78.4,66.36,91.45,89.4,88.03,43.08,92.6,64.58,76.7375,81.5457142857143
489,deberta-base,DY3_SUMALL,torch.Size([2304]),1,12,0,85.74,88.77,95.44,89.66,89.84,48.69,80.0,64.99,80.39125000000001,84.92
490,deberta-base,DY3-NS_SUMALL,torch.Size([2304]),1,12,0,85.67,88.61,95.23,68.77,89.73,49.19,92.8,68.29,79.78625,84.15714285714284
491,deberta-base,DY5_SUMALL,torch.Size([3840]),1,12,0,85.36,87.95,95.44,68.77,89.07,46.74,78.0,63.71,76.88,81.18571428571428
492,deberta-base,DY5-NS_SUMALL,torch.Size([3840]),1,12,0,84.43,87.42,95.01,68.77,50.08,47.51,92.0,68.17,74.17375,77.98285714285714
493,deberta-base,CLS_AVGALL,torch.Size([768]),1,12,0,66.97,63.76,73.42,68.77,78.97,29.68,41.6,66.49,61.2075,65.71142857142857
494,deberta-base,AVG_AVGALL,torch.Size([768]),1,12,0,83.88,83.87,93.5,90.44,90.88,49.28,92.2,73.91,82.245,86.9542857142857
495,deberta-base,SUM_AVGALL,torch.Size([768]),1,12,0,84.78,87.13,94.79,90.58,91.49,49.68,94.8,67.25,82.5625,87.25999999999999
496,deberta-base,MAX_AVGALL,torch.Size([768]),1,12,0,79.63,67.23,91.44,89.01,87.75,44.43,82.8,72.7,76.87375,81.50857142857144
497,deberta-base,AVG-NS_AVGALL,torch.Size([768]),1,12,0,84.22,84.32,93.42,90.74,90.99,49.59,91.6,75.13,82.50125,87.20285714285714
498,deberta-base,SUM-NS_AVGALL,torch.Size([768]),1,12,0,85.09,86.86,94.94,90.82,91.54,49.41,94.6,68.41,82.70875,87.46571428571428
499,deberta-base,MAX-NS_AVGALL,torch.Size([768]),1,12,0,79.61,67.26,91.27,89.66,87.81,44.52,82.8,72.7,76.95375,81.58714285714287
500,deberta-base,CLS+AVG_AVGALL,torch.Size([1536]),1,12,0,84.21,84.77,93.65,89.77,90.99,48.96,91.2,75.01,82.32,87.08571428571429
501,deberta-base,CLS+SUM_AVGALL,torch.Size([1536]),1,12,0,85.77,87.89,95.68,89.99,90.72,51.18,95.6,68.99,83.2275,87.8057142857143
502,deberta-base,CLS+MAX_AVGALL,torch.Size([1536]),1,12,0,79.44,70.81,91.63,88.98,88.08,45.88,88.2,73.1,78.265,82.89142857142858
