Modelo,Pooling,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC
roberta-base,_cls_layer_1,"{'devacc': np.float64(65.84), 'acc': np.float64(66.06), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(81.3), 'acc': np.float64(80.71), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(73.97), 'acc': 74.46, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(34.42), 'acc': 34.98, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(40.66), 'acc': 47.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_1,"{'devacc': np.float64(73.99), 'acc': np.float64(72.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.95), 'acc': np.float64(71.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.13), 'acc': np.float64(89.55), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.2), 'acc': np.float64(83.12), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.41), 'acc': 78.86, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.24), 'acc': 41.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.19), 'acc': 75.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_no_cls_and_sep_1,"{'devacc': np.float64(73.99), 'acc': np.float64(72.9), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(74.95), 'acc': np.float64(71.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.13), 'acc': np.float64(89.55), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.2), 'acc': np.float64(83.12), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.41), 'acc': 78.86, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.24), 'acc': 41.04, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.19), 'acc': 75.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_1,"{'devacc': np.float64(73.93), 'acc': np.float64(72.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.11), 'acc': np.float64(70.65), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.11), 'acc': np.float64(89.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.6), 'acc': np.float64(85.04), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.95), 'acc': 78.69, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.42), 'acc': 40.81, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.91), 'acc': 74.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.39), 'acc': 68.87, 'f1': 79.74, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_1,"{'devacc': np.float64(73.93), 'acc': np.float64(72.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(72.11), 'acc': np.float64(70.65), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.11), 'acc': np.float64(89.95), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(84.6), 'acc': np.float64(85.04), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(76.95), 'acc': 78.69, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.42), 'acc': 40.81, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(74.91), 'acc': 74.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.39), 'acc': 68.87, 'f1': 79.74, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_1,"{'devacc': np.float64(75.75), 'acc': np.float64(74.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.82), 'acc': np.float64(76.29), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.4), 'acc': np.float64(90.41), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.68), 'acc': np.float64(86.31), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.33), 'acc': 80.45, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.32), 'acc': 42.94, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.07), 'acc': 84.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.56), 'acc': 66.9, 'f1': 80.06, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_1,"{'devacc': np.float64(76.16), 'acc': np.float64(75.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.5), 'acc': np.float64(76.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.89), 'acc': np.float64(91.22), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.89), 'acc': np.float64(85.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.64), 'acc': 79.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.33), 'acc': 40.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.67), 'acc': 85.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.31), 'acc': 67.83, 'f1': 80.03, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_1,"{'devacc': np.float64(75.75), 'acc': np.float64(74.11), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.82), 'acc': np.float64(76.29), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.4), 'acc': np.float64(90.41), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.68), 'acc': np.float64(86.31), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.33), 'acc': 80.45, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(44.32), 'acc': 42.94, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(83.07), 'acc': 84.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.56), 'acc': 66.9, 'f1': 80.06, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_1,"{'devacc': np.float64(76.16), 'acc': np.float64(75.5), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(77.5), 'acc': np.float64(76.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.89), 'acc': np.float64(91.22), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.89), 'acc': np.float64(85.21), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(77.64), 'acc': 79.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(40.33), 'acc': 40.0, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(85.67), 'acc': 85.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.31), 'acc': 67.83, 'f1': 80.03, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls_layer_2,"{'devacc': np.float64(62.9), 'acc': np.float64(63.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(81.75), 'acc': np.float64(82.6), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(71.67), 'acc': 71.22, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(32.61), 'acc': 32.53, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(37.95), 'acc': 33.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_2,"{'devacc': np.float64(75.24), 'acc': np.float64(74.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.67), 'acc': np.float64(74.28), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.58), 'acc': np.float64(89.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.29), 'acc': np.float64(85.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.13), 'acc': 79.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.51), 'acc': 40.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.89), 'acc': 75.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.38, 'f1': 79.79, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_no_cls_and_sep_2,"{'devacc': np.float64(75.24), 'acc': np.float64(74.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(76.67), 'acc': np.float64(74.28), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.58), 'acc': np.float64(89.85), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.29), 'acc': np.float64(85.36), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.13), 'acc': 79.68, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.51), 'acc': 40.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.89), 'acc': 75.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.38, 'f1': 79.79, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_2,"{'devacc': np.float64(75.0), 'acc': np.float64(74.15), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(70.15), 'acc': np.float64(70.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.16), 'acc': np.float64(89.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.71), 'acc': np.float64(86.12), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.67), 'acc': 79.9, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.05), 'acc': 41.86, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.28), 'acc': 76.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.27), 'acc': 66.61, 'f1': 79.9, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_2,"{'devacc': np.float64(75.0), 'acc': np.float64(74.15), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(70.15), 'acc': np.float64(70.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(90.16), 'acc': np.float64(89.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(85.71), 'acc': np.float64(86.12), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(78.67), 'acc': 79.9, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.05), 'acc': 41.86, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(76.28), 'acc': 76.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.27), 'acc': 66.61, 'f1': 79.9, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_2,"{'devacc': np.float64(76.92), 'acc': np.float64(75.92), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.13), 'acc': np.float64(76.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.36), 'acc': np.float64(92.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.4), 'acc': np.float64(87.42), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.05), 'acc': 79.63, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.42), 'acc': 42.26, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.23), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.22), 'acc': 60.87, 'f1': 70.07, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_2,"{'devacc': np.float64(76.93), 'acc': np.float64(75.32), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.46), 'acc': np.float64(75.58), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.6), 'acc': np.float64(92.23), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.5), 'acc': np.float64(86.07), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.01), 'acc': 78.91, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 41.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.57), 'acc': 83.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.53), 'acc': 67.13, 'f1': 77.2, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_2,"{'devacc': np.float64(76.92), 'acc': np.float64(75.92), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.13), 'acc': np.float64(76.24), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.36), 'acc': np.float64(92.02), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.4), 'acc': np.float64(87.42), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.05), 'acc': 79.63, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.42), 'acc': 42.26, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(84.23), 'acc': 84.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.22), 'acc': 60.87, 'f1': 70.07, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_2,"{'devacc': np.float64(76.93), 'acc': np.float64(75.32), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.46), 'acc': np.float64(75.58), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.6), 'acc': np.float64(92.23), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.5), 'acc': np.float64(86.07), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(79.01), 'acc': 78.91, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(41.69), 'acc': 41.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.57), 'acc': 83.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.53), 'acc': 67.13, 'f1': 77.2, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls_layer_3,"{'devacc': np.float64(62.0), 'acc': np.float64(62.91), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(82.6), 'acc': np.float64(83.65), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(69.84), 'acc': 69.85, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(31.43), 'acc': 32.76, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(36.23), 'acc': 39.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_3,"{'devacc': np.float64(77.38), 'acc': np.float64(76.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.35), 'acc': np.float64(77.14), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.67), 'acc': np.float64(90.97), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.84), 'acc': np.float64(86.46), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.96), 'acc': 82.59, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.51), 'acc': 42.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.26), 'acc': 81.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_no_cls_and_sep_3,"{'devacc': np.float64(77.38), 'acc': np.float64(76.51), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(78.35), 'acc': np.float64(77.14), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.67), 'acc': np.float64(90.97), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.84), 'acc': np.float64(86.46), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(80.96), 'acc': 82.59, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.51), 'acc': 42.9, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(78.26), 'acc': 81.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_3,"{'devacc': np.float64(77.12), 'acc': np.float64(76.08), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(71.33), 'acc': np.float64(71.87), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.45), 'acc': np.float64(90.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.89), 'acc': np.float64(86.72), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.31), 'acc': 82.37, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 42.94, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.75), 'acc': 78.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.61), 'acc': 68.99, 'f1': 77.17, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_3,"{'devacc': np.float64(77.12), 'acc': np.float64(76.08), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(71.33), 'acc': np.float64(71.87), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(91.45), 'acc': np.float64(90.8), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(86.89), 'acc': np.float64(86.72), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.31), 'acc': 82.37, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.87), 'acc': 42.94, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(77.75), 'acc': 78.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.61), 'acc': 68.99, 'f1': 77.17, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_3,"{'devacc': np.float64(78.98), 'acc': np.float64(78.07), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.91), 'acc': np.float64(77.3), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.25), 'acc': np.float64(92.54), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.41), 'acc': np.float64(88.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.42), 'acc': 82.76, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 46.02, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.26), 'acc': 88.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.56), 'acc': 62.9, 'f1': 71.63, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_3,"{'devacc': np.float64(79.04), 'acc': np.float64(78.04), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.17), 'acc': np.float64(79.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.7), 'acc': np.float64(92.88), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.68), 'acc': np.float64(87.4), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.54), 'acc': 82.21, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.23), 'acc': 44.84, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.08), 'acc': 88.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.63), 'acc': 66.67, 'f1': 75.29, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_no_cls_and_sep_3,"{'devacc': np.float64(78.98), 'acc': np.float64(78.07), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(79.91), 'acc': np.float64(77.3), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.25), 'acc': np.float64(92.54), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.41), 'acc': np.float64(88.23), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.42), 'acc': 82.76, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.14), 'acc': 46.02, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.26), 'acc': 88.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.56), 'acc': 62.9, 'f1': 71.63, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_5_tokens_mean_pooling_no_cls_and_sep_3,"{'devacc': np.float64(79.04), 'acc': np.float64(78.04), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(80.17), 'acc': np.float64(79.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.7), 'acc': np.float64(92.88), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.68), 'acc': np.float64(87.4), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(81.54), 'acc': 82.21, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(43.23), 'acc': 44.84, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(88.08), 'acc': 88.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.63), 'acc': 66.67, 'f1': 75.29, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_cls_layer_4,"{'devacc': np.float64(60.58), 'acc': np.float64(64.05), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(63.76), 'acc': np.float64(63.76), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(77.1), 'acc': np.float64(76.51), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(68.77), 'acc': np.float64(68.77), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(73.17), 'acc': 75.34, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(27.43), 'acc': 29.32, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(34.78), 'acc': 45.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_4,"{'devacc': np.float64(79.19), 'acc': np.float64(78.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.5), 'acc': np.float64(79.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.58), 'acc': np.float64(92.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.21), 'acc': np.float64(86.51), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.05), 'acc': 44.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.25), 'acc': 83.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_mean_pooling_no_cls_and_sep_4,"{'devacc': np.float64(79.19), 'acc': np.float64(78.21), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(81.5), 'acc': np.float64(79.9), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.58), 'acc': np.float64(92.04), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.21), 'acc': np.float64(86.51), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.8), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.05), 'acc': 44.25, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(80.25), 'acc': 83.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(67.54), 'acc': 66.49, 'f1': 79.87, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_4,"{'devacc': np.float64(79.25), 'acc': np.float64(77.76), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(73.97), 'acc': np.float64(73.51), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.44), 'acc': np.float64(91.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.17), 'acc': np.float64(86.63), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.68), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.23), 'acc': 45.7, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.26), 'acc': 79.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.84), 'acc': 69.33, 'f1': 77.13, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_4,"{'devacc': np.float64(79.25), 'acc': np.float64(77.76), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(73.97), 'acc': np.float64(73.51), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(92.44), 'acc': np.float64(91.96), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.17), 'acc': np.float64(86.63), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(82.68), 'acc': 83.8, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(45.23), 'acc': 45.7, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(79.26), 'acc': 79.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.84), 'acc': 69.33, 'f1': 77.13, 'ndev': 4076, 'ntest': 1725}"
roberta-base,_concat_3_tokens_mean_pooling_4,"{'devacc': np.float64(80.77), 'acc': np.float64(80.38), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(83.04), 'acc': np.float64(80.61), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(93.92), 'acc': np.float64(93.63), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.59), 'acc': np.float64(87.79), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(83.37), 'acc': 85.01, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(46.23), 'acc': 47.56, 'ndev': 1101, 'ntest': 2210}","{'devacc': np.float64(86.41), 'acc': 88.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.56), 'acc': 66.03, 'f1': 74.46, 'ndev': 4076, 'ntest': 1725}"
